obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('97',)",33.5228004456,1,0,1028.99538591,29,29,2,3.35228004456,29,13,3724598992.7,3724598992.81,3659645935.07,44.36829,-124.9528,0.0,34.0693062674,29,29,internal_timestamp,464.559997559,29,29,73812,1450657135,5.74700021744,29,29,3659645935.07
"('98',)",33.5284004211,1,0,1028.98740565,29,29,2,3.35284004211,29,13,3724598992.7,3724598992.81,3659645946.08,44.36829,-124.9528,0.0,34.0670118307,29,29,internal_timestamp,463.480010986,29,29,82854,1450657146,5.75610017776,29,29,3659645946.08
"('99',)",33.5316009521,1,0,1028.98001775,29,29,2,3.35316009521,29,13,3724598992.7,3724598992.81,3659645957.08,44.36829,-124.9528,0.0,34.0649202196,29,29,internal_timestamp,462.410003662,29,29,82544,1450657157,5.7623000145,29,29,3659645957.08
"('100',)",33.5372009277,1,0,1028.97294491,29,29,2,3.35372009277,29,13,3724598992.7,3724598992.81,3659645968.08,44.36829,-124.9528,0.0,34.0628536934,29,29,internal_timestamp,461.480010986,29,29,80800,1450657168,5.77110004425,29,29,3659645968.08
"('101',)",33.5383987427,1,0,1028.96846138,29,29,2,3.35383987427,29,13,3724598992.7,3724598992.81,3659645979.08,44.36829,-124.9528,0.0,34.0631870335,29,29,internal_timestamp,460.489990234,29,29,80375,1450657179,5.77260017395,29,29,3659645979.08
"('102',)",33.5382995605,1,0,1028.96344872,29,29,2,3.35382995605,29,13,3724598992.7,3724598992.81,3659645990.09,44.36829,-124.9528,0.0,34.0635436696,29,29,internal_timestamp,459.339996338,29,29,86704,1450657190,5.77269983292,29,29,3659645990.09
"('103',)",33.5399017334,1,0,1028.95751645,29,29,2,3.35399017334,29,13,3724598992.7,3724598992.81,3659646001.08,44.36829,-124.9528,0.0,34.0628748607,29,29,internal_timestamp,458.25,29,29,80637,1450657201,5.77570009232,29,29,3659646001.08
"('104',)",33.5462989807,1,0,1028.95041164,29,29,2,3.35462989807,29,13,3724598992.7,3724598992.81,3659646012.09,44.36829,-124.9528,0.0,34.0614607613,29,29,internal_timestamp,457.209991455,29,29,86872,1450657212,5.78480005264,29,29,3659646012.09
"('105',)",33.554901123,1,0,1028.94486052,29,29,2,3.3554901123,29,13,3724598992.7,3724598992.81,3659646023.08,44.36829,-124.9528,0.0,34.0616897493,29,29,internal_timestamp,456.25,29,29,82214,1450657223,5.79470014572,29,29,3659646023.08
"('106',)",33.556098938,1,0,1028.94051984,29,29,2,3.3556098938,29,13,3724598992.7,3724598992.81,3659646034.09,44.36829,-124.9528,0.0,34.0622289067,29,29,internal_timestamp,455.25,29,29,89759,1450657234,5.79600000381,29,29,3659646034.09
"('107',)",33.5649986267,1,0,1028.93305384,29,29,2,3.35649986267,29,13,3724598992.7,3724598992.81,3659646045.09,44.36829,-124.9528,0.0,34.0609330197,29,29,internal_timestamp,454.190002441,29,29,85174,1450657245,5.80779981613,29,29,3659646045.09
"('108',)",33.5676994324,1,0,1028.92839086,29,29,2,3.35676994324,29,13,3724598992.7,3724598992.81,3659646056.09,44.36829,-124.9528,0.0,34.0620249442,29,29,internal_timestamp,453.059997559,29,29,90430,1450657256,5.81029987335,29,29,3659646056.09
"('109',)",33.5703010559,1,0,1028.92159664,29,29,2,3.35703010559,29,13,3724598992.7,3724598992.81,3659646067.1,44.36829,-124.9528,0.0,34.0612411302,29,29,internal_timestamp,451.839996338,29,29,97407,1450657267,5.81459999084,29,29,3659646067.1
"('110',)",33.5744018555,1,0,1028.91458607,29,29,2,3.35744018555,29,13,3724598992.7,3724598992.81,3659646078.09,44.36829,-124.9528,0.0,34.0607705882,29,29,internal_timestamp,450.559997559,29,29,93679,1450657278,5.82030010223,29,29,3659646078.09
"('111',)",33.5780982971,1,0,1028.90805737,29,29,2,3.35780982971,29,13,3724598992.7,3724598992.81,3659646089.09,44.36829,-124.9528,0.0,34.061415117,29,29,internal_timestamp,449.149993896,29,29,91162,1450657289,5.82450008392,29,29,3659646089.09
"('112',)",33.5808982849,1,0,1028.90114491,29,29,2,3.35808982849,29,13,3724598992.7,3724598992.81,3659646100.09,44.36829,-124.9528,0.0,34.061446029,29,29,internal_timestamp,447.75,29,29,87996,1450657300,5.82829999924,29,29,3659646100.09
"('113',)",33.5784988403,1,0,1028.89603265,29,29,2,3.35784988403,29,13,3724598992.7,3724598992.81,3659646111.09,44.36829,-124.9528,0.0,34.0618756792,29,29,internal_timestamp,446.489990234,29,29,94837,1450657311,5.82579994202,29,29,3659646111.09
"('114',)",33.5800018311,1,0,1028.88997824,29,29,2,3.35800018311,29,13,3724598992.7,3724598992.81,3659646122.09,44.36829,-124.9528,0.0,34.0617670481,29,29,internal_timestamp,445.260009766,29,29,89153,1450657322,5.82819986343,29,29,3659646122.09
"('115',)",33.5769004822,1,0,1028.88403263,29,29,2,3.35769004822,29,13,3724598992.7,3724598992.81,3659646133.1,44.36829,-124.9528,0.0,34.0614304724,29,29,internal_timestamp,443.950012207,29,29,95493,1450657333,5.82569980621,29,29,3659646133.1
"('116',)",33.5751991272,1,0,1028.87943789,29,29,2,3.35751991272,29,13,3724598992.7,3724598992.81,3659646144.1,44.36829,-124.9528,0.0,34.061879219,29,29,internal_timestamp,442.820007324,29,29,102430,1450657344,5.82390022278,29,29,3659646144.1
"('117',)",33.5836982727,1,0,1028.87177358,29,29,2,3.35836982727,29,13,3724598992.7,3724598992.81,3659646155.1,44.36829,-124.9528,0.0,34.059999784,29,29,internal_timestamp,441.820007324,29,29,95618,1450657355,5.8358001709,29,29,3659646155.1
"('118',)",33.5833015442,1,0,1028.86732846,29,29,2,3.35833015442,29,13,3724598992.7,3724598992.81,3659646166.1,44.36829,-124.9528,0.0,34.0609248081,29,29,internal_timestamp,440.670013428,29,29,102511,1450657366,5.83500003815,29,29,3659646166.1
"('119',)",33.5839004517,1,0,1028.8624298,29,29,2,3.35839004517,29,13,3724598992.7,3724598992.81,3659646177.1,44.36829,-124.9528,0.0,34.0610139946,29,29,internal_timestamp,439.619995117,29,29,98350,1450657377,5.83610010147,29,29,3659646177.1
"('120',)",33.585899353,1,0,1028.85720173,29,29,2,3.3585899353,29,13,3724598992.7,3724598992.81,3659646188.11,44.36829,-124.9528,0.0,34.0604172075,29,29,internal_timestamp,438.679992676,29,29,105638,1450657388,5.83939981461,29,29,3659646188.11
"('121',)",33.5909004211,1,0,1028.85162741,29,29,2,3.35909004211,29,13,3724598992.7,3724598992.81,3659646199.1,44.36829,-124.9528,0.0,34.0593271445,29,29,internal_timestamp,437.859985352,29,29,100864,1450657399,5.84649991989,29,29,3659646199.1
"('122',)",33.5970001221,1,0,1028.84706906,29,29,2,3.35970001221,29,13,3724598992.7,3724598992.81,3659646210.11,44.36829,-124.9528,0.0,34.0589129004,29,29,internal_timestamp,437.160003662,29,29,106091,1450657410,5.85410022736,29,29,3659646210.11
"('123',)",33.5992012024,1,0,1028.84326389,29,29,2,3.35992012024,29,13,3724598992.7,3724598992.81,3659646221.1,44.36829,-124.9528,0.0,34.0587311594,29,29,internal_timestamp,436.450012207,29,29,100225,1450657421,5.85710000992,29,29,3659646221.1
"('124',)",33.5962982178,1,0,1028.84042829,29,29,2,3.35962982178,29,13,3724598992.7,3724598992.81,3659646232.1,44.36829,-124.9528,0.0,34.059275266,29,29,internal_timestamp,435.640014648,29,29,104887,1450657432,5.85370016098,29,29,3659646232.1
"('125',)",33.5965003967,1,0,1028.83601824,29,29,2,3.35965003967,29,13,3724598992.7,3724598992.81,3659646243.11,44.36829,-124.9528,0.0,34.0593752689,29,29,internal_timestamp,434.679992676,29,29,109133,1450657443,5.85430002213,29,29,3659646243.11
"('126',)",33.5960006714,1,0,1028.83185109,29,29,2,3.35960006714,29,13,3724598992.7,3724598992.81,3659646254.11,44.36829,-124.9528,0.0,34.0594727451,29,29,internal_timestamp,433.75,29,29,114204,1450657454,5.85410022736,29,29,3659646254.11
"('127',)",33.6021995544,1,0,1028.82640543,29,29,2,3.36021995544,29,13,3724598992.7,3724598992.81,3659646265.11,44.36829,-124.9528,0.0,34.0591735005,29,29,internal_timestamp,432.839996338,29,29,109623,1450657465,5.86180019379,29,29,3659646265.11
"('128',)",33.6335983276,1,0,1028.81663721,29,29,2,3.36335983276,29,13,3724598992.7,3724598992.82,3659646276.11,44.36829,-124.9528,0.0,34.0573380406,29,29,internal_timestamp,432.119995117,29,29,112672,1450657476,5.89919996262,29,29,3659646276.11
"('129',)",33.6375007629,1,0,1028.8125728,29,29,2,3.36375007629,29,13,3724598992.7,3724598992.82,3659646287.11,44.36829,-124.9528,0.0,34.057052786,29,29,internal_timestamp,431.429992676,29,29,107961,1450657487,5.90420007706,29,29,3659646287.11
"('130',)",33.6517982483,1,0,1028.80349773,29,29,2,3.36517982483,29,13,3724598992.7,3724598992.82,3659646298.11,44.36829,-124.9528,0.0,34.0526773267,29,29,internal_timestamp,430.809997559,29,29,114909,1450657498,5.92490005493,29,29,3659646298.11
"('131',)",33.6492004395,1,0,1028.80401134,29,29,2,3.36492004395,29,13,3724598992.7,3724598992.82,3659646309.11,44.36829,-124.9528,0.0,34.0549825493,29,29,internal_timestamp,430.380004883,29,29,109378,1450657509,5.91989994049,29,29,3659646309.11
"('132',)",33.6576004028,1,0,1028.79881969,29,29,2,3.36576004028,29,13,3724598992.7,3724598992.82,3659646320.12,44.36829,-124.9528,0.0,34.0533522257,29,29,internal_timestamp,429.859985352,29,29,115557,1450657520,5.93120002747,29,29,3659646320.12
"('133',)",33.6594009399,1,0,1028.79587588,29,29,2,3.36594009399,29,13,3724598992.7,3724598992.82,3659646331.12,44.36829,-124.9528,0.0,34.0531311279,29,29,internal_timestamp,429.329986572,29,29,119466,1450657531,5.93370008469,29,29,3659646331.12
"('134',)",33.6603012085,1,0,1028.79353799,29,29,2,3.36603012085,29,13,3724598992.7,3724598992.82,3659646342.13,44.36829,-124.9528,0.0,34.0536220807,29,29,internal_timestamp,428.760009766,29,29,130614,1450657542,5.93450021744,29,29,3659646342.13
"('135',)",33.6613006592,1,0,1028.79084306,29,29,2,3.36613006592,29,13,3724598992.7,3724598992.82,3659646353.12,44.36829,-124.9528,0.0,34.0533882652,29,29,internal_timestamp,428.260009766,29,29,118891,1450657553,5.9361000061,29,29,3659646353.12
"('136',)",33.6649017334,1,0,1028.78702265,29,29,2,3.36649017334,29,13,3724598992.7,3724598992.82,3659646364.12,44.36829,-124.9528,0.0,34.0533701463,29,29,internal_timestamp,427.559997559,29,29,122910,1450657564,5.94049978256,29,29,3659646364.12
"('137',)",33.6679000854,1,0,1028.78348316,29,29,2,3.36679000854,29,13,3724598992.7,3724598992.82,3659646375.11,44.36829,-124.9528,0.0,34.053356018,29,29,internal_timestamp,426.899993896,29,29,114872,1450657575,5.94420003891,29,29,3659646375.11
"('138',)",33.6713981628,1,0,1028.78000802,29,29,2,3.36713981628,29,13,3724598992.7,3724598992.82,3659646386.12,44.36829,-124.9528,0.0,34.0533925182,29,29,internal_timestamp,426.260009766,29,29,117108,1450657586,5.9484000206,29,29,3659646386.12
"('139',)",33.6710014343,1,0,1028.77728656,29,29,2,3.36710014343,29,13,3724598992.7,3724598992.82,3659646397.13,44.36829,-124.9528,0.0,34.0535581242,29,29,internal_timestamp,425.630004883,29,29,127692,1450657597,5.94810009003,29,29,3659646397.13
"('140',)",33.6711997986,1,0,1028.77445332,29,29,2,3.36711997986,29,13,3724598992.7,3724598992.82,3659646408.12,44.36829,-124.9528,0.0,34.0538010113,29,29,internal_timestamp,424.980010986,29,29,115302,1450657608,5.9484000206,29,29,3659646408.12
"('141',)",33.6724014282,1,0,1028.77182742,29,29,2,3.36724014282,29,13,3724598992.7,3724598992.82,3659646419.12,44.36829,-124.9528,0.0,34.0540290916,29,29,internal_timestamp,424.410003662,29,29,120392,1450657619,5.9498000145,29,29,3659646419.12
"('142',)",33.673500061,1,0,1028.76845506,29,29,2,3.3673500061,29,13,3724598992.7,3724598992.82,3659646430.12,44.36829,-124.9528,0.0,34.0538851692,29,29,internal_timestamp,423.75,29,29,123198,1450657630,5.95149993896,29,29,3659646430.12
"('143',)",33.6796989441,1,0,1028.76473106,29,29,2,3.36796989441,29,13,3724598992.7,3724598992.82,3659646441.13,44.36829,-124.9528,0.0,34.0540439512,29,29,internal_timestamp,423.119995117,29,29,126760,1450657641,5.95860004425,29,29,3659646441.13
"('144',)",33.6875,1,0,1028.76036557,29,29,2,3.36875,29,13,3724598992.7,3724598992.82,3659646452.13,44.36829,-124.9528,0.0,34.0534667858,29,29,internal_timestamp,422.549987793,29,29,129920,1450657652,5.96820020676,29,29,3659646452.13
"('145',)",33.6890983582,1,0,1028.75741838,29,29,2,3.36890983582,29,13,3724598992.7,3724598992.82,3659646463.12,44.36829,-124.9528,0.0,34.053663989,29,29,internal_timestamp,421.929992676,29,29,122797,1450657663,5.97009992599,29,29,3659646463.12
"('146',)",33.6876983643,1,0,1028.75508622,29,29,2,3.36876983643,29,13,3724598992.7,3724598992.82,3659646474.13,44.36829,-124.9528,0.0,34.0544408737,29,29,internal_timestamp,421.230010986,29,29,126899,1450657674,5.96810007095,29,29,3659646474.13
"('147',)",33.6917991638,1,0,1028.75045459,29,29,2,3.36917991638,29,13,3724598992.7,3724598992.82,3659646485.13,44.36829,-124.9528,0.0,34.0535748442,29,29,internal_timestamp,420.540008545,29,29,127741,1450657685,5.97389984131,29,29,3659646485.13
"('148',)",33.7002983093,1,0,1028.74454608,29,29,2,3.37002983093,29,13,3724598992.7,3724598992.82,3659646496.13,44.36829,-124.9528,0.0,34.0515910425,29,29,internal_timestamp,419.940002441,29,29,130507,1450657696,5.98570013046,29,29,3659646496.13
"('149',)",33.7280006409,1,0,1028.73444156,29,29,2,3.37280006409,29,13,3724598992.7,3724598992.82,3659646507.13,44.36829,-124.9528,0.0,34.0481128716,29,29,internal_timestamp,419.359985352,29,29,134125,1450657707,6.02050018311,29,29,3659646507.13
"('150',)",33.7338981628,1,0,1028.73104105,29,29,2,3.37338981628,29,13,3724598992.7,3724598992.82,3659646518.13,44.36829,-124.9528,0.0,34.0485259187,29,29,internal_timestamp,418.739990234,29,29,127446,1450657718,6.02699995041,29,29,3659646518.13
"('151',)",33.7383003235,1,0,1028.72896418,29,29,2,3.37383003235,29,13,3724598992.7,3724598992.82,3659646529.13,44.36829,-124.9528,0.0,34.0497242552,29,29,internal_timestamp,418.200012207,29,29,134388,1450657729,6.03100013733,29,29,3659646529.13
"('152',)",33.7391014099,1,0,1028.72568998,29,29,2,3.37391014099,29,13,3724598992.7,3724598992.82,3659646540.14,44.36829,-124.9528,0.0,34.0489819115,29,29,internal_timestamp,417.670013428,29,29,139219,1450657740,6.03289985657,29,29,3659646540.14
"('153',)",33.7406997681,1,0,1028.72285843,29,29,2,3.37406997681,29,13,3724598992.7,3724598992.82,3659646551.13,44.36829,-124.9528,0.0,34.0490525648,29,29,internal_timestamp,417.100006104,29,29,132970,1450657751,6.03490018845,29,29,3659646551.13
"('154',)",33.7372016907,1,0,1028.72155577,29,29,2,3.37372016907,29,13,3724598992.7,3724598992.82,3659646562.14,44.36829,-124.9528,0.0,34.0502452875,29,29,internal_timestamp,416.470001221,29,29,138416,1450657762,6.03009986877,29,29,3659646562.14
"('155',)",33.7401008606,1,0,1028.71855492,29,29,2,3.37401008606,29,13,3724598992.7,3724598992.82,3659646573.14,44.36829,-124.9528,0.0,34.0500434401,29,29,internal_timestamp,415.959991455,29,29,143121,1450657773,6.03380012512,29,29,3659646573.14
"('156',)",33.7648010254,1,0,1028.70866918,29,29,2,3.37648010254,29,13,3724598992.7,3724598992.82,3659646584.14,44.36829,-124.9528,0.0,34.0455142457,29,29,internal_timestamp,415.540008545,29,29,137768,1450657784,6.06619977951,29,29,3659646584.14
"('157',)",33.7655982971,1,0,1028.70744818,29,29,2,3.37655982971,29,13,3724598992.7,3724598992.82,3659646595.14,44.36829,-124.9528,0.0,34.0461892977,29,29,internal_timestamp,415.170013428,29,29,144524,1450657795,6.06659984589,29,29,3659646595.14
"('158',)",33.7655982971,1,0,1028.70553988,29,29,2,3.37655982971,29,13,3724598992.7,3724598992.82,3659646606.14,44.36829,-124.9528,0.0,34.0467451571,29,29,internal_timestamp,414.649993896,29,29,140575,1450657806,6.06629991531,29,29,3659646606.14
"('159',)",33.768699646,1,0,1028.70172462,29,29,2,3.3768699646,29,13,3724598992.7,3724598992.82,3659646617.15,44.36829,-124.9528,0.0,34.0465526655,29,29,internal_timestamp,413.970001221,29,29,145124,1450657817,6.07030010223,29,29,3659646617.15
"('160',)",33.7797012329,1,0,1028.69351921,29,29,2,3.37797012329,29,13,3724598992.7,3724598992.82,3659646628.14,44.36829,-124.9528,0.0,34.0440156081,29,29,internal_timestamp,413.070007324,29,29,139636,1450657828,6.08559989929,29,29,3659646628.14
"('161',)",33.7826004028,1,0,1028.68824696,29,29,2,3.37826004028,29,13,3724598992.7,3724598992.82,3659646639.15,44.36829,-124.9528,0.0,34.0440782334,29,29,internal_timestamp,412.019989014,29,29,145714,1450657839,6.08930015564,29,29,3659646639.15
"('162',)",33.7835998535,1,0,1028.68286094,29,29,2,3.37835998535,29,13,3724598992.7,3724598992.82,3659646650.15,44.36829,-124.9528,0.0,34.0441581949,29,29,internal_timestamp,410.880004883,29,29,149884,1450657850,6.09089994431,29,29,3659646650.15
"('163',)",33.7843017578,1,0,1028.67836236,29,29,2,3.37843017578,29,13,3724598992.7,3724598992.82,3659646661.15,44.36829,-124.9528,0.0,34.0445454912,29,29,internal_timestamp,409.859985352,29,29,145804,1450657861,6.09180021286,29,29,3659646661.15
"('164',)",33.7839012146,1,0,1028.67384138,29,29,2,3.37839012146,29,13,3724598992.7,3724598992.82,3659646672.14,44.36829,-124.9528,0.0,34.044474347,29,29,internal_timestamp,408.890014648,29,29,141650,1450657872,6.09189987183,29,29,3659646672.14
"('165',)",33.7837982178,1,0,1028.66845739,29,29,2,3.37837982178,29,13,3724598992.7,3724598992.82,3659646683.15,44.36829,-124.9528,0.0,34.0438706186,29,29,internal_timestamp,407.850006104,29,29,151788,1450657883,6.09289979935,29,29,3659646683.15
"('166',)",33.7827987671,1,0,1028.66409599,29,29,2,3.37827987671,29,13,3724598992.7,3724598992.82,3659646694.15,44.36829,-124.9528,0.0,34.0438235032,29,29,internal_timestamp,406.890014648,29,29,154328,1450657894,6.0922999382,29,29,3659646694.15
"('167',)",33.8063011169,1,0,1028.65072641,29,29,2,3.38063011169,29,13,3724598992.7,3724598992.82,3659646705.15,44.36829,-124.9528,0.0,34.0374545477,29,29,internal_timestamp,406.049987793,29,29,146399,1450657905,6.12540006638,29,29,3659646705.15
"('168',)",33.8325004578,1,0,1028.64254693,29,29,2,3.38325004578,29,13,3724598992.7,3724598992.82,3659646716.16,44.36829,-124.9528,0.0,34.0367584756,29,29,internal_timestamp,405.290008545,29,29,160197,1450657916,6.15579986572,29,29,3659646716.16
"('169',)",33.8348007202,1,0,1028.63907082,29,29,2,3.38348007202,29,13,3724598992.7,3724598992.82,3659646727.16,44.36829,-124.9528,0.0,34.0372061321,29,29,internal_timestamp,404.529998779,29,29,156656,1450657927,6.15829992294,29,29,3659646727.16
"('170',)",33.8381996155,1,0,1028.63456293,29,29,2,3.38381996155,29,13,3724598992.7,3724598992.82,3659646738.15,44.36829,-124.9528,0.0,34.0376768396,29,29,internal_timestamp,403.579986572,29,29,148843,1450657938,6.16209983826,29,29,3659646738.15
"('171',)",33.8465995789,1,0,1028.62778496,29,29,2,3.38465995789,29,13,3724598992.7,3724598992.82,3659646749.15,44.36829,-124.9528,0.0,34.0367704679,29,29,internal_timestamp,402.579986572,29,29,153129,1450657949,6.17290019989,29,29,3659646749.15
"('172',)",33.8520011902,1,0,1028.62231278,29,29,2,3.38520011902,29,13,3724598992.7,3724598992.83,3659646760.16,44.36829,-124.9528,0.0,34.0359249292,29,29,internal_timestamp,401.75,29,29,157444,1450657960,6.18020009995,29,29,3659646760.16
"('173',)",33.8577003479,1,0,1028.6179573,29,29,2,3.38577003479,29,13,3724598992.7,3724598992.83,3659646771.15,44.36829,-124.9528,0.0,34.0360858159,29,29,internal_timestamp,400.970001221,29,29,150682,1450657971,6.18680000305,29,29,3659646771.15
"('174',)",33.8600006104,1,0,1028.61335332,29,29,2,3.38600006104,29,13,3724598992.7,3724598992.83,3659646782.16,44.36829,-124.9528,0.0,34.0362214859,29,29,internal_timestamp,400.029998779,29,29,156655,1450657982,6.18970012665,29,29,3659646782.16
"('175',)",33.8731994629,1,0,1028.60443186,29,29,2,3.38731994629,29,13,3724598992.7,3724598992.83,3659646793.16,44.36829,-124.9528,0.0,34.0350020494,29,29,internal_timestamp,398.790008545,29,29,162617,1450657993,6.2062997818,29,29,3659646793.16
"('176',)",33.8801002502,1,0,1028.596268,29,29,2,3.38801002502,29,13,3724598992.7,3724598992.83,3659646804.16,44.36829,-124.9528,0.0,34.0344166492,29,29,internal_timestamp,397.380004883,29,29,157576,1450658004,6.21530008316,29,29,3659646804.16
"('177',)",33.8788986206,1,0,1028.5910484,29,29,2,3.38788986206,29,13,3724598992.7,3724598992.83,3659646815.16,44.36829,-124.9528,0.0,34.0346663831,29,29,internal_timestamp,396.170013428,29,29,163703,1450658015,6.21430015564,29,29,3659646815.16
"('178',)",33.8791007996,1,0,1028.58689794,29,29,2,3.38791007996,29,13,3724598992.7,3724598992.83,3659646826.16,44.36829,-124.9528,0.0,34.0348446736,29,29,internal_timestamp,395.25,29,29,156440,1450658026,6.21479988098,29,29,3659646826.16
"('179',)",33.8815994263,1,0,1028.58285499,29,29,2,3.38815994263,29,13,3724598992.7,3724598992.83,3659646837.16,44.36829,-124.9528,0.0,34.0347136748,29,29,internal_timestamp,394.489990234,29,29,161540,1450658037,6.21810007095,29,29,3659646837.16
"('180',)",33.8824996948,1,0,1028.57915196,29,29,2,3.38824996948,29,13,3724598992.7,3724598992.83,3659646848.17,44.36829,-124.9528,0.0,34.0345847318,29,29,internal_timestamp,393.75,29,29,166259,1450658048,6.21960020065,29,29,3659646848.17
"('181',)",33.8871994019,1,0,1028.57420036,29,29,2,3.38871994019,29,13,3724598992.7,3724598992.83,3659646859.16,44.36829,-124.9528,0.0,34.0340369174,29,29,internal_timestamp,392.950012207,29,29,161309,1450658059,6.22580003738,29,29,3659646859.16
"('182',)",33.8953018188,1,0,1028.56722998,29,29,2,3.38953018188,29,13,3724598992.7,3724598992.83,3659646870.17,44.36829,-124.9528,0.0,34.0326757395,29,29,internal_timestamp,391.989990234,29,29,166632,1450658070,6.23670005798,29,29,3659646870.17
