obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('103',)",3772316531.15,4,31.864200592,3773757810.67,3773757810.74,3772316531.15,0.0,internal_timestamp,1040.36999512,153450,1563327731,3.28099989891,3.1864200592,34.3848056733,1032.19891642,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('104',)",3772316551.17,4,31.8726005554,3773757810.67,3773757810.74,3772316551.17,0.0,internal_timestamp,1035.09997559,168285,1563327751,3.296200037,3.18726005554,34.3816041558,1032.17040223,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('105',)",3772316571.17,4,31.8824005127,3773757810.67,3773757810.74,3772316571.17,0.0,internal_timestamp,1029.85998535,172423,1563327771,3.3138999939,3.18824005127,34.3774406451,1032.14096292,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('106',)",3772316591.17,4,31.886100769,3773757810.67,3773757810.74,3772316591.17,0.0,internal_timestamp,1024.60998535,165892,1563327791,3.32249999046,3.1886100769,34.3755296443,1032.11435362,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('107',)",3772316611.17,4,31.8894004822,3773757810.67,3773757810.74,3772316611.17,0.0,internal_timestamp,1019.36999512,173399,1563327811,3.32940006256,3.18894004822,34.3749187781,1032.08902064,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('108',)",3772316631.17,4,31.886800766,3773757810.67,3773757810.74,3772316631.17,0.0,internal_timestamp,1014.11999512,167667,1563327831,3.33109998703,3.1886800766,34.3727073172,1032.06300319,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('109',)",3772316651.17,4,31.8845005035,3773757810.67,3773757810.74,3772316651.17,0.0,internal_timestamp,1008.86999512,173318,1563327851,3.33170008659,3.18845005035,34.3720096266,1032.03830959,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('110',)",3772316671.17,4,31.8843002319,3773757810.67,3773757810.74,3772316671.17,0.0,internal_timestamp,1003.53997803,171225,1563327871,3.33559989929,3.18843002319,34.3704053706,1032.0121274,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('111',)",3772316691.17,4,31.8945999146,3773757810.68,3773757810.74,3772316691.17,0.0,internal_timestamp,998.219970703,166552,1563327891,3.35430002213,3.18945999146,34.3658372404,1031.98186786,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('112',)",3772316711.17,4,31.9030990601,3773757810.68,3773757810.74,3772316711.17,0.0,internal_timestamp,992.909973145,173625,1563327911,3.36980009079,3.19030990601,34.3624671129,1031.95298406,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('113',)",3772316731.17,4,31.9123001099,3773757810.68,3773757810.74,3772316731.17,0.0,internal_timestamp,987.66998291,172151,1563327931,3.38549995422,3.19123001099,34.3596919098,1031.92486582,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('114',)",3772316751.18,4,31.9218006134,3773757810.68,3773757810.74,3772316751.18,0.0,internal_timestamp,982.369995117,176432,1563327951,3.40129995346,3.19218006134,34.3572007228,1031.89668322,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('115',)",3772316771.17,4,31.9347000122,3773757810.68,3773757810.74,3772316771.17,0.0,internal_timestamp,977.010009766,168684,1563327971,3.42170000076,3.19347000122,34.3539818508,1031.86709477,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('116',)",3772316791.18,4,31.9403991699,3773757810.68,3773757810.74,3772316791.18,0.0,internal_timestamp,971.690002441,180815,1563327991,3.43190002441,3.19403991699,34.3528262143,1031.84054737,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('117',)",3772316811.17,4,31.9472007751,3773757810.68,3773757810.74,3772316811.17,0.0,internal_timestamp,966.349975586,165489,1563328011,3.44429993629,3.19472007751,34.3506935562,1031.81287003,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('118',)",3772316831.17,4,31.947599411,3773757810.68,3773757810.74,3772316831.17,0.0,internal_timestamp,960.960021973,172513,1563328031,3.44819998741,3.1947599411,34.3498428393,1031.78699914,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('119',)",3772316851.17,4,31.9624004364,3773757810.68,3773757810.74,3772316851.17,0.0,internal_timestamp,955.630004883,170538,1563328051,3.47309994698,3.19624004364,34.3441676312,1031.75506062,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('120',)",3772316871.19,4,31.9671001434,3773757810.68,3773757810.74,3772316871.19,0.0,internal_timestamp,950.33001709,186896,1563328071,3.48060011864,3.19671001434,34.3446366986,1031.73020876,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('121',)",3772316891.17,4,31.9743003845,3773757810.68,3773757810.74,3772316891.17,0.0,internal_timestamp,945.030029297,171950,1563328091,3.49559998512,3.19743003845,34.3402399663,1031.70060838,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('122',)",3772316911.18,4,31.9783000946,3773757810.68,3773757810.74,3772316911.18,0.0,internal_timestamp,939.679992676,178836,1563328111,3.50589990616,3.19783000946,34.3369706209,1031.67223411,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('123',)",3772316931.17,4,31.982000351,3773757810.68,3773757810.74,3772316931.17,0.0,internal_timestamp,934.309997559,174842,1563328131,3.51460003853,3.1982000351,34.3350291727,1031.64500852,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('124',)",3772316951.17,4,31.9923992157,3773757810.68,3773757810.74,3772316951.17,0.0,internal_timestamp,928.989990234,170102,1563328151,3.53229999542,3.19923992157,34.3316355913,1031.61577928,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('125',)",3772316971.18,4,31.9960002899,3773757810.68,3773757810.74,3772316971.18,0.0,internal_timestamp,923.640014648,179234,1563328171,3.54099988937,3.19960002899,34.3295674584,1031.58854302,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('126',)",3772316991.17,4,32.0004997253,3773757810.68,3773757810.74,3772316991.17,0.0,internal_timestamp,918.299987793,169716,1563328191,3.55180001259,3.20004997253,34.3263698201,1031.56020576,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('127',)",3772317011.17,4,32.0068016052,3773757810.68,3773757810.74,3772317011.17,0.0,internal_timestamp,912.950012207,173608,1563328211,3.56590008736,3.20068016052,34.3218764534,1031.53040037,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('128',)",3772317031.17,4,32.0097007751,3773757810.68,3773757810.74,3772317031.17,0.0,internal_timestamp,907.630004883,173410,1563328231,3.57529997826,3.20097007751,34.318228688,1031.50196423,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('129',)",3772317051.17,4,32.0135993958,3773757810.68,3773757810.74,3772317051.17,0.0,internal_timestamp,902.289978027,172423,1563328251,3.58640003204,3.20135993958,34.3140064115,1031.47277225,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('130',)",3772317071.18,4,32.0166015625,3773757810.68,3773757810.74,3772317071.18,0.0,internal_timestamp,896.909973145,176308,1563328271,3.59489989281,3.20166015625,34.3114549373,1031.44502829,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('131',)",3772317091.17,4,32.0213012695,3773757810.68,3773757810.74,3772317091.17,0.0,internal_timestamp,891.58001709,171085,1563328291,3.60479998589,3.20213012695,34.3094367766,1031.41776538,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('132',)",3772317111.18,4,32.0199012756,3773757810.68,3773757810.74,3772317111.18,0.0,internal_timestamp,886.179992676,176834,1563328311,3.60710000992,3.20199012756,34.308133262,1031.39165846,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('133',)",3772317131.17,4,32.0206985474,3773757810.68,3773757810.74,3772317131.17,0.0,internal_timestamp,880.840026855,172988,1563328331,3.61199998856,3.20206985474,34.3066996294,1031.36540972,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('134',)",3772317151.17,4,32.0318984985,3773757810.68,3773757810.74,3772317151.17,0.0,internal_timestamp,875.469970703,171604,1563328351,3.63229990005,3.20318984985,34.3015801569,1031.33425773,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('135',)",3772317171.28,4,32.0382003784,3773757810.68,3773757810.74,3772317171.28,0.0,internal_timestamp,870.08001709,275693,1563328371,3.64350008965,3.20382003784,34.3001443913,1031.30701744,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('136',)",3772317191.18,4,32.0476989746,3773757810.68,3773757810.75,3772317191.18,0.0,internal_timestamp,864.760009766,175046,1563328391,3.66020011902,3.20476989746,34.2967346575,1031.27787605,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('137',)",3772317211.17,4,32.0537986755,3773757810.68,3773757810.75,3772317211.17,0.0,internal_timestamp,859.450012207,172730,1563328411,3.67129993439,3.20537986755,34.295123024,1031.25087365,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('138',)",3772317231.17,4,32.0583000183,3773757810.68,3773757810.75,3772317231.17,0.0,internal_timestamp,854.16998291,169701,1563328431,3.67969989777,3.20583000183,34.2944133407,1031.22504499,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('139',)",3772317251.18,4,32.0656013489,3773757810.68,3773757810.75,3772317251.18,0.0,internal_timestamp,848.840026855,175058,1563328451,3.69180011749,3.20656013489,34.293196652,1031.19813997,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('140',)",3772317271.17,4,32.0710983276,3773757810.68,3773757810.75,3772317271.17,0.0,internal_timestamp,843.549987793,172265,1563328471,3.70510005951,3.20710983276,34.288566359,1031.16857598,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('141',)",3772317291.17,4,32.0778007507,3773757810.68,3773757810.75,3772317291.17,0.0,internal_timestamp,838.200012207,173981,1563328491,3.71819996834,3.20778007507,34.2856078882,1031.1400801,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('142',)",3772317311.17,4,32.0839004517,3773757810.68,3773757810.75,3772317311.17,0.0,internal_timestamp,832.799987793,173177,1563328511,3.72950005531,3.20839004517,34.2838360801,1031.11250693,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('143',)",3772317331.17,4,32.0965003967,3773757810.68,3773757810.75,3772317331.17,0.0,internal_timestamp,827.520019531,172033,1563328531,3.74810004234,3.20965003967,34.2821093339,1031.08464128,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('144',)",3772317351.17,4,32.1069984436,3773757810.68,3773757810.75,3772317351.17,0.0,internal_timestamp,822.150024414,173335,1563328551,3.76550006866,3.21069984436,34.2791849524,1031.05555854,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('145',)",3772317371.17,4,32.1097984314,3773757810.68,3773757810.75,3772317371.17,0.0,internal_timestamp,816.780029297,174513,1563328571,3.77230000496,3.21097984314,34.2781726056,1031.02926136,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('146',)",3772317391.17,4,32.0984992981,3773757810.68,3773757810.75,3772317391.17,0.0,internal_timestamp,811.520019531,174313,1563328591,3.76430010796,3.20984992981,34.2758005613,1031.00417341,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('147',)",3772317411.17,4,32.1054000854,3773757810.68,3773757810.75,3772317411.17,0.0,internal_timestamp,806.140014648,171952,1563328611,3.77810001373,3.21054000854,34.2723685387,1030.97507002,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('148',)",3772317431.16,4,32.1151008606,3773757810.68,3773757810.75,3772317431.16,0.0,internal_timestamp,800.83001709,158171,1563328631,3.79259991646,3.21151008606,34.271491177,1030.94821496,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('149',)",3772317451.18,4,32.1307983398,3773757810.68,3773757810.75,3772317451.18,0.0,internal_timestamp,795.520019531,179312,1563328651,3.81820011139,3.21307983398,34.2661652561,1030.91650858,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('150',)",3772317471.17,4,32.1362991333,3773757810.68,3773757810.75,3772317471.17,0.0,internal_timestamp,790.159973145,173527,1563328671,3.82769989967,3.21362991333,34.2655407351,1030.8902218,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('151',)",3772317491.19,4,32.1380004883,3773757810.68,3773757810.75,3772317491.19,0.0,internal_timestamp,784.940002441,185900,1563328691,3.83200001717,3.21380004883,34.2657554078,1030.86586634,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('152',)",3772317511.17,4,32.1377983093,3773757810.68,3773757810.75,3772317511.17,0.0,internal_timestamp,779.619995117,174388,1563328711,3.8357000351,3.21377983093,34.2643926875,1030.83987473,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('153',)",3772317531.18,4,32.1339988708,3773757810.68,3773757810.75,3772317531.18,0.0,internal_timestamp,774.320007324,178919,1563328731,3.83750009537,3.21339988708,34.2607382113,1030.8123904,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('154',)",3772317551.18,4,32.143699646,3773757810.68,3773757810.75,3772317551.18,0.0,internal_timestamp,769.020019531,179787,1563328751,3.85789990425,3.2143699646,34.25372213,1030.780015,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('155',)",3772317571.18,4,32.1445007324,3773757810.68,3773757810.75,3772317571.18,0.0,internal_timestamp,763.679992676,179598,1563328771,3.86279988289,3.21445007324,34.2523123198,1030.75374508,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('156',)",3772317591.18,4,32.1531982422,3773757810.68,3773757810.75,3772317591.18,0.0,internal_timestamp,758.400024414,178560,1563328791,3.87890005112,3.21531982422,34.248572077,1030.72456393,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('157',)",3772317611.18,4,32.1660003662,3773757810.68,3773757810.75,3772317611.18,0.0,internal_timestamp,753.179992676,180039,1563328811,3.89779996872,3.21660003662,34.2467460114,1030.69683323,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('158',)",3772317631.17,4,32.1624984741,3773757810.68,3773757810.75,3772317631.17,0.0,internal_timestamp,747.950012207,170433,1563328831,3.89910006523,3.21624984741,34.2439352681,1030.67039132,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('159',)",3772317651.17,4,32.1679992676,3773757810.68,3773757810.75,3772317651.17,0.0,internal_timestamp,742.929992676,170641,1563328851,3.9103000164,3.21679992676,34.2413759382,1030.64392398,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('160',)",3772317671.17,4,32.1717987061,3773757810.68,3773757810.75,3772317671.17,0.0,internal_timestamp,737.640014648,173849,1563328871,3.91890001297,3.21717987061,34.2396453817,1030.61718005,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('161',)",3772317691.18,4,32.1711997986,3773757810.68,3773757810.75,3772317691.18,0.0,internal_timestamp,732.409973145,175103,1563328891,3.92540001869,3.21711997986,34.234868651,1030.58855526,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('162',)",3772317711.18,4,32.1618003845,3773757810.68,3773757810.75,3772317711.18,0.0,internal_timestamp,727.66998291,179234,1563328911,3.92170000076,3.21618003845,34.230034234,1030.56336104,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('163',)",3772317731.18,4,32.1843986511,3773757810.68,3773757810.75,3772317731.18,0.0,internal_timestamp,722.619995117,182793,1563328931,3.95479989052,3.21843986511,34.2249586414,1030.53213697,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('164',)",3772317751.18,4,32.1801986694,3773757810.68,3773757810.75,3772317751.18,0.0,internal_timestamp,717.299987793,175869,1563328951,3.95720005035,3.21801986694,34.220235985,1030.50362867,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('165',)",3772317771.18,4,32.2188987732,3773757810.68,3773757810.75,3772317771.18,0.0,internal_timestamp,712.090026855,175843,1563328971,4.00920009613,3.22188987732,34.2146404583,1030.46898002,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('166',)",3772317791.18,4,32.2237014771,3773757810.68,3773757810.75,3772317791.18,0.0,internal_timestamp,706.91998291,178832,1563328991,4.01929998398,3.22237014771,34.2124816083,1030.44226242,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('167',)",3772317811.18,4,32.2425994873,3773757810.68,3773757810.75,3772317811.18,0.0,internal_timestamp,701.710021973,182414,1563329011,4.04409980774,3.22425994873,34.2117228374,1030.41468823,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('168',)",3772317831.17,4,32.2518997192,3773757810.68,3773757810.75,3772317831.17,0.0,internal_timestamp,696.440002441,174114,1563329031,4.05970001221,3.22518997192,34.2092157005,1030.38656191,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('169',)",3772317851.18,4,32.2566986084,3773757810.68,3773757810.75,3772317851.18,0.0,internal_timestamp,691.280029297,177337,1563329051,4.07210016251,3.22566986084,34.2046662557,1030.35771284,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('170',)",3772317871.18,4,32.2641983032,3773757810.68,3773757810.75,3772317871.18,0.0,internal_timestamp,686.030029297,179916,1563329071,4.09000015259,3.22641983032,34.197650795,1030.32583644,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('171',)",3772317891.16,4,32.2678985596,3773757810.68,3773757810.75,3772317891.16,0.0,internal_timestamp,681.090026855,162442,1563329091,4.10120010376,3.22678985596,34.1929423119,1030.29801681,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('172',)",3772318811.48,4,32.7585983276,3773757810.68,3773757810.71,3772318811.48,0.0,internal_timestamp,460.489990234,484495,1563330011,4.95039987564,3.27585983276,34.0053292353,1029.02927441,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('173',)",3772318831.49,4,32.7687988281,3773757810.68,3773757810.71,3772318831.49,0.0,internal_timestamp,458.709991455,488957,1563330031,4.96239995956,3.27687988281,34.0057775207,1029.01992574,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('174',)",3772318851.49,4,32.7816009521,3773757810.68,3773757810.71,3772318851.49,0.0,internal_timestamp,453.649993896,485006,1563330051,4.98250007629,3.27816009521,34.0026424656,1028.99161033,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('175',)",3772318871.49,4,32.8032989502,3773757810.68,3773757810.71,3772318871.49,0.0,internal_timestamp,448.309997559,487087,1563330071,5.01319980621,3.28032989502,33.9991150509,1028.96036995,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('176',)",3772318891.48,4,32.8166007996,3773757810.68,3773757810.71,3772318891.48,0.0,internal_timestamp,443.070007324,480247,1563330091,5.03429985046,3.28166007996,33.9956283542,1028.93081664,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('177',)",3772318911.49,4,32.8400001526,3773757810.68,3773757810.71,3772318911.49,0.0,internal_timestamp,437.730010986,489960,1563330111,5.06769990921,3.28400001526,33.9913105016,1028.89860589,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('178',)",3772318931.49,4,32.8068008423,3773757810.68,3773757810.71,3772318931.49,0.0,internal_timestamp,432.420013428,485258,1563330131,5.0422000885,3.28068008423,33.9817147745,1028.86972242,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('179',)",3772318951.49,4,32.8619995117,3773757810.68,3773757810.71,3772318951.49,0.0,internal_timestamp,427.149993896,489980,1563330151,5.11129999161,3.28619995117,33.9776796277,1028.83359315,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('180',)",3772318971.48,4,32.8967018127,3773757810.68,3773757810.71,3772318971.48,0.0,internal_timestamp,421.899993896,481373,1563330171,5.15350008011,3.28967018127,33.9773605345,1028.80383477,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
