obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('125',)",3659862246.12,2,31.3449001312,3746541027.12,3746541027.21,3659862246.12,0.0,internal_timestamp,2575.44995117,124413,1450873446,1.73350000381,3.13449001312,34.6358765307,1039.54233426,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('126',)",3659862257.13,2,31.3448009491,3746541027.12,3746541027.21,3659862257.13,0.0,internal_timestamp,2572.57006836,132654,1450873457,1.73479998112,3.13448009491,34.6357319008,1039.52918689,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('127',)",3659862268.13,2,31.3439006805,3746541027.12,3746541027.21,3659862268.13,0.0,internal_timestamp,2569.63989258,130759,1450873468,1.73489999771,3.13439006805,34.6359060264,1039.51623451,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('128',)",3659862279.12,2,31.3426990509,3746541027.12,3746541027.21,3659862279.12,0.0,internal_timestamp,2566.7800293,117160,1450873479,1.73489999771,3.13426990509,34.6357827245,1039.50337664,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('129',)",3659862290.11,2,31.3418006897,3746541027.12,3746541027.21,3659862290.11,0.0,internal_timestamp,2563.85009766,112433,1450873490,1.73559999466,3.13418006897,34.6353190247,1039.48983954,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('130',)",3659862301.13,2,31.3411006927,3746541027.12,3746541027.21,3659862301.13,0.0,internal_timestamp,2560.93994141,134540,1450873501,1.73590004444,3.13411006927,34.6355176236,1039.47696488,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('131',)",3659862312.15,2,31.3395996094,3746541027.12,3746541027.21,3659862312.15,0.0,internal_timestamp,2558.05004883,152601,1450873512,1.73559999466,3.13395996094,34.6353610029,1039.46398719,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('132',)",3659862323.14,2,31.3386001587,3746541027.12,3746541027.21,3659862323.14,0.0,internal_timestamp,2555.14990234,140141,1450873523,1.73539996147,3.13386001587,34.6357206369,1039.45135259,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('133',)",3659862334.14,2,31.3383998871,3746541027.12,3746541027.21,3659862334.14,0.0,internal_timestamp,2552.22998047,137592,1450873534,1.73689997196,3.13383998871,34.6352588871,1039.43774517,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('134',)",3659862345.14,2,31.3376998901,3746541027.12,3746541027.21,3659862345.14,0.0,internal_timestamp,2549.32006836,135030,1450873545,1.7376999855,3.13376998901,34.6349246482,1039.4243808,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('135',)",3659862356.13,2,31.3367996216,3746541027.12,3746541027.21,3659862356.13,0.0,internal_timestamp,2546.38989258,133306,1450873556,1.73790001869,3.13367996216,34.6349943684,1039.41132633,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('136',)",3659862367.14,2,31.3360004425,3746541027.12,3746541027.21,3659862367.14,0.0,internal_timestamp,2543.48999023,140958,1450873567,1.73829996586,3.13360004425,34.6349610283,1039.39829727,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('137',)",3659862378.15,2,31.3346004486,3746541027.12,3746541027.21,3659862378.15,0.0,internal_timestamp,2540.58007812,151901,1450873578,1.73829996586,3.13346004486,34.6346197619,1039.38503846,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('138',)",3659862389.14,2,31.3334999084,3746541027.12,3746541027.21,3659862389.14,0.0,internal_timestamp,2537.67993164,137413,1450873589,1.73819994926,3.13334999084,34.6347498499,1039.3722054,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('139',)",3659862400.14,2,31.3325996399,3746541027.12,3746541027.21,3659862400.14,0.0,internal_timestamp,2534.82006836,136545,1450873600,1.73860001564,3.13325996399,34.6345736873,1039.35924105,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('140',)",3659862411.18,2,31.3323993683,3746541027.12,3746541027.21,3659862411.18,0.0,internal_timestamp,2532.02001953,179241,1450873611,1.73959994316,3.13323993683,34.6345910069,1039.34660318,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('141',)",3659862422.12,2,31.3323993683,3746541027.12,3746541027.21,3659862422.12,0.0,internal_timestamp,2529.08007812,118763,1450873622,1.74119997025,3.13323993683,34.6342809298,1039.33299581,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('142',)",3659862433.18,2,31.3323993683,3746541027.12,3746541027.21,3659862433.18,0.0,internal_timestamp,2526.15991211,181109,1450873633,1.74329996109,3.13323993683,34.6334277419,1039.31898055,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('143',)",3659862444.17,2,31.3316001892,3746541027.12,3746541027.21,3659862444.17,0.0,internal_timestamp,2523.27001953,166122,1450873644,1.74339997768,3.13316001892,34.633711989,1039.30627252,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('144',)",3659862455.16,2,31.3304004669,3746541027.12,3746541027.21,3659862455.16,0.0,internal_timestamp,2520.45996094,155649,1450873655,1.74349999428,3.13304004669,34.633465093,1039.29350491,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('145',)",3659862466.14,2,31.32970047,3746541027.12,3746541027.21,3659862466.14,0.0,internal_timestamp,2517.59008789,144750,1450873666,1.74360001087,3.132970047,34.6338625921,1039.28097347,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('146',)",3659862477.14,2,31.3286991119,3746541027.12,3746541027.21,3659862477.14,0.0,internal_timestamp,2514.68994141,144608,1450873677,1.74419999123,3.13286991119,34.6333695177,1039.26753847,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('147',)",3659862488.16,2,31.327299118,3746541027.12,3746541027.21,3659862488.16,0.0,internal_timestamp,2511.7800293,155978,1450873688,1.74370002747,3.1327299118,34.6335651739,1039.2547531,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('148',)",3659862499.16,2,31.3269004822,3746541027.12,3746541027.21,3659862499.16,0.0,internal_timestamp,2508.94995117,157299,1450873699,1.7446000576,3.13269004822,34.6334613311,1039.2418922,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('149',)",3659862510.16,2,31.3262996674,3746541027.12,3746541027.21,3659862510.16,0.0,internal_timestamp,2506.10009766,159300,1450873710,1.74539995193,3.13262996674,34.6332250611,1039.22885268,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('150',)",3659862521.17,2,31.3255996704,3746541027.12,3746541027.21,3659862521.17,0.0,internal_timestamp,2503.32006836,169683,1450873721,1.7459000349,3.13255996704,34.6331538408,1039.21629607,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('151',)",3659862532.16,2,31.3248996735,3746541027.12,3746541027.21,3659862532.16,0.0,internal_timestamp,2500.42993164,160191,1450873732,1.74660003185,3.13248996735,34.6329218439,1039.20309245,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('152',)",3659862543.17,2,31.3241996765,3746541027.12,3746541027.22,3659862543.17,0.0,internal_timestamp,2497.5,170875,1450873743,1.74699997902,3.13241996765,34.6330296439,1039.19001831,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('153',)",3659862554.17,2,31.3236999512,3746541027.12,3746541027.22,3659862554.17,0.0,internal_timestamp,2494.65991211,171900,1450873754,1.74829995632,3.13236999512,34.6323801565,1039.17662596,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('154',)",3659862565.15,2,31.3229999542,3746541027.12,3746541027.22,3659862565.15,0.0,internal_timestamp,2491.77001953,154341,1450873765,1.74849998951,3.13229999542,34.6326829924,1039.1639102,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('155',)",3659862576.15,2,31.3225002289,3746541027.12,3746541027.22,3659862576.15,0.0,internal_timestamp,2488.97998047,154687,1450873776,1.74930000305,3.13225002289,34.6325442628,1039.1512104,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('156',)",3659862587.19,2,31.3220005035,3746541027.12,3746541027.22,3659862587.19,0.0,internal_timestamp,2486.13989258,189635,1450873787,1.75039994717,3.13220005035,34.6321092744,1039.13801207,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('157',)",3659862598.17,2,31.3213005066,3746541027.12,3746541027.22,3659862598.17,0.0,internal_timestamp,2483.26000977,166882,1450873798,1.75080001354,3.13213005066,34.6321944934,1039.12514051,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('158',)",3659862609.15,2,31.3209991455,3746541027.12,3746541027.22,3659862609.15,0.0,internal_timestamp,2480.37011719,154331,1450873809,1.75199997425,3.13209991455,34.6319213951,1039.11183076,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('159',)",3659862620.15,2,31.3206005096,3746541027.12,3746541027.22,3659862620.15,0.0,internal_timestamp,2477.40991211,150950,1450873820,1.75320005417,3.13206005096,34.6315621854,1039.09813835,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('160',)",3659862631.17,2,31.3194007874,3746541027.12,3746541027.22,3659862631.17,0.0,internal_timestamp,2474.47998047,169832,1450873831,1.75310003757,3.13194007874,34.6315907241,1039.08506642,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('161',)",3659862642.17,2,31.3187999725,3746541027.12,3746541027.22,3659862642.17,0.0,internal_timestamp,2471.59008789,170164,1450873842,1.75390005112,3.13187999725,34.6313768036,1039.07185694,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('162',)",3659862653.17,2,31.317899704,3746541027.12,3746541027.22,3659862653.17,0.0,internal_timestamp,2468.72998047,168098,1450873853,1.75419998169,3.1317899704,34.6313142375,1039.05896854,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('163',)",3659862664.15,2,31.317199707,3746541027.12,3746541027.22,3659862664.15,0.0,internal_timestamp,2465.91992188,148631,1450873864,1.75489997864,3.1317199707,34.6310473597,1039.04608741,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('164',)",3659862675.17,2,31.3159999847,3746541027.12,3746541027.22,3659862675.17,0.0,internal_timestamp,2463.12988281,170331,1450873875,1.75489997864,3.13159999847,34.6309033106,1039.03348926,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('165',)",3659862686.15,2,31.3152008057,3746541027.12,3746541027.22,3659862686.15,0.0,internal_timestamp,2460.33007812,145112,1450873886,1.75489997864,3.13152008057,34.6312577713,1039.02123699,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('166',)",3659862697.17,2,31.3145008087,3746541027.12,3746541027.22,3659862697.17,0.0,internal_timestamp,2457.41992188,168497,1450873897,1.75569999218,3.13145008087,34.6309327332,1039.00784626,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('167',)",3659862708.14,2,31.3134994507,3746541027.12,3746541027.22,3659862708.14,0.0,internal_timestamp,2454.51000977,143088,1450873908,1.75600004196,3.13134994507,34.6307707197,1038.99465338,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('168',)",3659862719.14,2,31.3131008148,3746541027.12,3746541027.22,3659862719.14,0.0,internal_timestamp,2451.57006836,144457,1450873919,1.75730001926,3.13131008148,34.630297658,1038.98094218,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('169',)",3659862730.15,2,31.3125,3746541027.12,3746541027.22,3659862730.15,0.0,internal_timestamp,2448.66992188,152204,1450873930,1.75789999962,3.13125,34.63030465,1038.96788202,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('170',)",3659862741.15,2,31.3118991852,3746541027.12,3746541027.22,3659862741.15,0.0,internal_timestamp,2445.79003906,149684,1450873941,1.75870001316,3.13118991852,34.6300884857,1038.9547092,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('171',)",3659862752.14,2,31.3111000061,3746541027.12,3746541027.22,3659862752.14,0.0,internal_timestamp,2442.94995117,143918,1450873952,1.75899994373,3.13111000061,34.6301434635,1038.94199588,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('172',)",3659862763.18,2,31.3106994629,3746541027.12,3746541027.22,3659862763.18,0.0,internal_timestamp,2440.09008789,180377,1450873963,1.75989997387,3.13106994629,34.6300581944,1038.92899986,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('173',)",3659862774.16,2,31.3099002838,3746541027.12,3746541027.22,3659862774.16,0.0,internal_timestamp,2437.2800293,160491,1450873974,1.76059997082,3.13099002838,34.6296718397,1038.91601823,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('174',)",3659862785.18,2,31.3094997406,3746541027.12,3746541027.22,3659862785.18,0.0,internal_timestamp,2434.43994141,179105,1450873985,1.76129996777,3.13094997406,34.6297913995,1038.90329768,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('175',)",3659862796.17,2,31.3089008331,3746541027.12,3746541027.22,3659862796.17,0.0,internal_timestamp,2431.56005859,168370,1450873996,1.7621999979,3.13089008331,34.6294721047,1038.89002671,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('176',)",3659862807.18,2,31.3090000153,3746541027.12,3746541027.22,3659862807.18,0.0,internal_timestamp,2428.63989258,179426,1450874007,1.76370000839,3.13090000153,34.6293915357,1038.87667818,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('177',)",3659862818.18,2,31.3089008331,3746541027.12,3746541027.22,3659862818.18,0.0,internal_timestamp,2425.76000977,179869,1450874018,1.76549994946,3.13089008331,34.6287269654,1038.86301033,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('178',)",3659862829.18,2,31.3085002899,3746541027.12,3746541027.22,3659862829.18,0.0,internal_timestamp,2422.85009766,180468,1450874029,1.76670002937,3.13085002899,34.6283467243,1038.84951345,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('179',)",3659862840.16,2,31.3076992035,3746541027.12,3746541027.22,3659862840.16,0.0,internal_timestamp,2420.0300293,155535,1450874040,1.76680004597,3.13076992035,34.6286056155,1038.83707173,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('180',)",3659862851.18,2,31.3064994812,3746541027.12,3746541027.22,3659862851.18,0.0,internal_timestamp,2417.2199707,183820,1450874051,1.76680004597,3.13064994812,34.6284756221,1038.82438339,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
