obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('8788',)",3.84719991684,29,13,1024.1274545,29,29,14,3779218458.99,3779218534.25,3771258899.25,44.63218,-124.30797,0.0,internal_timestamp,2.84500002861,29,29,1562270099.25,32.1847991943,29,29,0,13.5242996216,29,29,3771258899.25
"('8789',)",3.84733009338,29,13,1024.12722584,29,29,14,3779218458.99,3779218534.25,3771258899.31,44.63218,-124.30797,0.0,internal_timestamp,2.83500003815,29,29,1562270099.31,32.1848983765,29,29,0,13.5256004333,29,29,3771258899.31
"('8790',)",3.84750008583,29,13,1024.12680052,29,29,14,3779218458.99,3779218534.25,3771258899.38,44.63218,-124.30797,0.0,internal_timestamp,2.82500004768,29,29,1562270099.38,32.1848983765,29,29,0,13.5275001526,29,29,3771258899.38
"('8791',)",3.84773993492,29,13,1024.12604829,29,29,14,3779218458.99,3779218534.25,3771258899.44,44.63218,-124.30797,0.0,internal_timestamp,2.82100009918,29,29,1562270099.44,32.1847000122,29,29,0,13.5304002762,29,29,3771258899.44
"('8792',)",3.84804010391,29,13,1024.12502721,29,29,14,3779218458.99,3779218534.26,3771258899.5,44.63218,-124.30797,0.0,internal_timestamp,2.81500005722,29,29,1562270099.5,32.1843986511,29,29,0,13.5341997147,29,29,3771258899.5
"('8793',)",3.84822010994,29,13,1024.12307331,29,29,14,3779218458.99,3779218534.26,3771258899.56,44.63218,-124.30797,0.0,internal_timestamp,2.8029999733,29,29,1562270099.56,32.1828994751,29,29,0,13.537899971,29,29,3771258899.56
"('8794',)",3.84828996658,29,13,1024.12098805,29,29,14,3779218458.99,3779218534.26,3771258899.62,44.63218,-124.30797,0.0,internal_timestamp,2.79500007629,29,29,1562270099.62,32.1809997559,29,29,0,13.5408000946,29,29,3771258899.62
"('8795',)",3.84824991226,29,13,1024.11950854,29,29,14,3779218458.99,3779218534.26,3771258899.69,44.63218,-124.30797,0.0,internal_timestamp,2.78600001335,29,29,1562270099.69,32.1795005798,29,29,0,13.5422000885,29,29,3771258899.69
"('8796',)",3.84810996056,29,13,1024.11886623,29,29,14,3779218458.99,3779218534.26,3771258899.75,44.63218,-124.30797,0.0,internal_timestamp,2.77999997139,29,29,1562270099.75,32.1786003113,29,29,0,13.5417995453,29,29,3771258899.75
"('8797',)",3.84802007675,29,13,1024.11952378,29,29,14,3779218458.99,3779218534.26,3771258899.81,44.63218,-124.30797,0.0,internal_timestamp,2.76900005341,29,29,1562270099.81,32.1791000366,29,29,0,13.5402002335,29,29,3771258899.81
"('8798',)",3.84803009033,29,13,1024.12089515,29,29,14,3779218458.99,3779218534.26,3771258899.88,44.63218,-124.30797,0.0,internal_timestamp,2.76200008392,29,29,1562270099.88,32.1805000305,29,29,0,13.538599968,29,29,3771258899.88
"('8799',)",3.84806990623,29,13,1024.12187324,29,29,14,3779218458.99,3779218534.26,3771258899.94,44.63218,-124.30797,0.0,internal_timestamp,2.75500011444,29,29,1562270099.94,32.1815986633,29,29,0,13.5377998352,29,29,3771258899.94
"('8800',)",3.84816002846,29,13,1024.12224967,29,29,14,3779218458.99,3779218534.26,3771258900.12,44.63218,-124.30797,0.0,internal_timestamp,2.74399995804,29,29,1562270100.12,32.1822013855,29,29,1,13.5380001068,29,29,3771258900.12
"('8801',)",3.84826993942,29,13,1024.12195333,29,29,14,3779218458.99,3779218534.26,3771258900.15,44.63218,-124.30797,0.0,internal_timestamp,2.73600006104,29,29,1562270100.15,32.1822013855,29,29,1,13.5392999649,29,29,3771258900.15
"('8802',)",3.84841990471,29,13,1024.12087851,29,29,14,3779218458.99,3779218534.26,3771258900.15,44.63218,-124.30797,0.0,internal_timestamp,2.72900009155,29,29,1562270100.15,32.1814994812,29,29,0,13.5417995453,29,29,3771258900.15
"('8803',)",3.84862995148,29,13,1024.11935969,29,29,14,3779218458.99,3779218534.26,3771258900.19,44.63218,-124.30797,0.0,internal_timestamp,2.71900010109,29,29,1562270100.19,32.1805000305,29,29,0,13.54529953,29,29,3771258900.19
"('8804',)",3.84887003899,29,13,1024.11726292,29,29,14,3779218458.99,3779218534.26,3771258900.25,44.63218,-124.30797,0.0,internal_timestamp,2.71099996567,29,29,1562270100.25,32.1790008545,29,29,0,13.5497999191,29,29,3771258900.25
"('8805',)",3.84917998314,29,13,1024.11482935,29,29,14,3779218458.99,3779218534.26,3771258900.31,44.63218,-124.30797,0.0,internal_timestamp,2.70300006866,29,29,1562270100.31,32.1772994995,29,29,0,13.5551996231,29,29,3771258900.31
"('8806',)",3.84960007668,29,13,1024.11265069,29,29,14,3779218458.99,3779218534.26,3771258900.38,44.63218,-124.30797,0.0,internal_timestamp,2.69199991226,29,29,1562270100.38,32.1761016846,29,29,0,13.5612001419,29,29,3771258900.38
"('8807',)",3.85005998611,29,13,1024.11053291,29,29,14,3779218458.99,3779218534.26,3771258900.44,44.63218,-124.30797,0.0,internal_timestamp,2.67899990082,29,29,1562270100.44,32.1750984192,29,29,0,13.5676002502,29,29,3771258900.44
"('8808',)",3.85051989555,29,13,1024.10837906,29,29,14,3779218458.99,3779218534.26,3771258900.5,44.63218,-124.30797,0.0,internal_timestamp,2.67000007629,29,29,1562270100.5,32.1739997864,29,29,0,13.5739002228,29,29,3771258900.5
"('8809',)",3.85100007057,29,13,1024.10633793,29,29,14,3779218458.99,3779218534.26,3771258900.56,44.63218,-124.30797,0.0,internal_timestamp,2.66100001335,29,29,1562270100.56,32.1730995178,29,29,0,13.5804004669,29,29,3771258900.56
"('8810',)",3.85146999359,29,13,1024.1040622,29,29,14,3779218458.99,3779218534.26,3771258900.63,44.63218,-124.30797,0.0,internal_timestamp,2.65100002289,29,29,1562270100.63,32.1719017029,29,29,0,13.5868997574,29,29,3771258900.63
"('8811',)",3.85190010071,29,13,1024.10174656,29,29,14,3779218458.99,3779218534.26,3771258900.69,44.63218,-124.30797,0.0,internal_timestamp,2.64100003242,29,29,1562270100.69,32.1706008911,29,29,0,13.5931997299,29,29,3771258900.69
"('8812',)",3.85228991508,29,13,1024.09950193,29,29,14,3779218458.99,3779218534.26,3771258900.75,44.63218,-124.30797,0.0,internal_timestamp,2.6289999485,29,29,1562270100.75,32.1693000793,29,29,0,13.5991001129,29,29,3771258900.75
"('8813',)",3.85255002975,29,13,1024.09735853,29,29,14,3779218458.99,3779218534.26,3771258900.81,44.63218,-124.30797,0.0,internal_timestamp,2.61999988556,29,29,1562270100.81,32.1678009033,29,29,0,13.6037998199,29,29,3771258900.81
"('8814',)",3.85275006294,29,13,1024.09566372,29,29,14,3779218458.99,3779218534.26,3771258900.88,44.63218,-124.30797,0.0,internal_timestamp,2.60599994659,29,29,1562270100.88,32.1665992737,29,29,0,13.6072998047,29,29,3771258900.88
"('8815',)",3.85297989845,29,13,1024.09457585,29,29,14,3779218458.99,3779218534.26,3771258900.94,44.63218,-124.30797,0.0,internal_timestamp,2.59299993515,29,29,1562270100.94,32.1660995483,29,29,0,13.6105003357,29,29,3771258900.94
"('8816',)",3.85334992409,29,13,1024.09390753,29,29,14,3779218458.99,3779218534.26,3771258901.0,44.63218,-124.30797,0.0,internal_timestamp,2.58400011063,29,29,1562270101.0,32.1663017273,29,29,0,13.61439991,29,29,3771258901.0
"('8817',)",3.85389995575,29,13,1024.09322591,29,29,14,3779218458.99,3779218534.26,3771258901.06,44.63218,-124.30797,0.0,internal_timestamp,2.57100009918,29,29,1562270101.06,32.1669006348,29,29,0,13.619799614,29,29,3771258901.06
"('8818',)",3.8546500206,29,13,1024.09241448,29,29,14,3779218458.99,3779218534.26,3771258901.12,44.63218,-124.30797,0.0,internal_timestamp,2.55800008774,29,29,1562270101.12,32.1678009033,29,29,0,13.626999855,29,29,3771258901.12
"('8819',)",3.85545992851,29,13,1024.09077387,29,29,14,3779218458.99,3779218534.26,3771258901.19,44.63218,-124.30797,0.0,internal_timestamp,2.54399991035,29,29,1562270101.19,32.1679992676,29,29,0,13.63560009,29,29,3771258901.19
"('8820',)",3.85629010201,29,13,1024.08853684,29,29,14,3779218458.99,3779218534.26,3771258901.25,44.63218,-124.30797,0.0,internal_timestamp,2.53200006485,29,29,1562270101.25,32.1677017212,29,29,0,13.6452999115,29,29,3771258901.25
"('8821',)",3.8570599556,29,13,1024.08525565,29,29,14,3779218458.99,3779218534.26,3771258901.31,44.63218,-124.30797,0.0,internal_timestamp,2.52200007439,29,29,1562270101.31,32.1661987305,29,29,0,13.6555995941,29,29,3771258901.31
"('8822',)",3.8577299118,29,13,1024.08097704,29,29,14,3779218458.99,3779218534.26,3771258901.38,44.63218,-124.30797,0.0,internal_timestamp,2.50900006294,29,29,1562270101.38,32.1635017395,29,29,0,13.6661996841,29,29,3771258901.38
"('8823',)",3.85827994347,29,13,1024.07646986,29,29,14,3779218458.99,3779218534.26,3771258901.44,44.63218,-124.30797,0.0,internal_timestamp,2.4960000515,29,29,1562270101.44,32.1603012085,29,29,0,13.6759996414,29,29,3771258901.44
"('8824',)",3.85871005058,29,13,1024.07281238,29,29,14,3779218458.99,3779218534.26,3771258901.5,44.63218,-124.30797,0.0,internal_timestamp,2.48399996758,29,29,1562270101.5,32.157699585,29,29,0,13.6838998795,29,29,3771258901.5
"('8825',)",3.8590400219,29,13,1024.07063428,29,29,14,3779218458.99,3779218534.26,3771258901.56,44.63218,-124.30797,0.0,internal_timestamp,2.47799992561,29,29,1562270101.56,32.1562995911,29,29,0,13.6892004013,29,29,3771258901.56
"('8826',)",3.85925006866,29,13,1024.06930015,29,29,14,3779218458.99,3779218534.26,3771258901.63,44.63218,-124.30797,0.0,internal_timestamp,2.46700000763,29,29,1562270101.63,32.1554985046,29,29,0,13.6925001144,29,29,3771258901.63
"('8827',)",3.85941004753,29,13,1024.06838262,29,29,14,3779218458.99,3779218534.26,3771258901.69,44.63218,-124.30797,0.0,internal_timestamp,2.45199990273,29,29,1562270101.69,32.1549987793,29,29,0,13.6948003769,29,29,3771258901.69
"('8828',)",3.85961008072,29,13,1024.06746994,29,29,14,3779218458.99,3779218534.26,3771258901.75,44.63218,-124.30797,0.0,internal_timestamp,2.43899989128,29,29,1562270101.75,32.1545982361,29,29,0,13.6975002289,29,29,3771258901.75
"('8829',)",3.85985994339,29,13,1024.066565,29,29,14,3779218458.99,3779218534.26,3771258901.81,44.63218,-124.30797,0.0,internal_timestamp,2.4279999733,29,29,1562270101.81,32.1543006897,29,29,0,13.7005996704,29,29,3771258901.81
"('8830',)",3.86016988754,29,13,1024.06621248,29,29,14,3779218458.99,3779218534.26,3771258901.88,44.63218,-124.30797,0.0,internal_timestamp,2.42000007629,29,29,1562270101.88,32.1547012329,29,29,0,13.7037000656,29,29,3771258901.88
"('8831',)",3.86058998108,29,13,1024.06723833,29,29,14,3779218458.99,3779218534.26,3771258901.94,44.63218,-124.30797,0.0,internal_timestamp,2.40799999237,29,29,1562270101.94,32.1567001343,29,29,0,13.7060003281,29,29,3771258901.94
"('8832',)",3.86104011536,29,13,1024.06903797,29,29,14,3779218458.99,3779218534.26,3771258902.0,44.63218,-124.30797,0.0,internal_timestamp,2.39899992943,29,29,1562270102.0,32.1595001221,29,29,0,13.7075996399,29,29,3771258902.0
"('8833',)",3.86154007912,29,13,1024.07094567,29,29,14,3779218458.99,3779218534.26,3771258902.06,44.63218,-124.30797,0.0,internal_timestamp,2.38899993896,29,29,1562270102.06,32.1624984741,29,29,0,13.709400177,29,29,3771258902.06
"('8834',)",3.86213994026,29,13,1024.07199417,29,29,14,3779218458.99,3779218534.26,3771258902.13,44.63218,-124.30797,0.0,internal_timestamp,2.38000011444,29,29,1562270102.13,32.1649017334,29,29,0,13.7131996155,29,29,3771258902.13
"('8835',)",3.86283993721,29,13,1024.07087567,29,29,14,3779218458.99,3779218534.26,3771258902.19,44.63218,-124.30797,0.0,internal_timestamp,2.36899995804,29,29,1562270102.19,32.1654014587,29,29,0,13.7203998566,29,29,3771258902.19
"('8836',)",3.86350989342,29,13,1024.06690082,29,29,14,3779218458.99,3779218534.26,3771258902.25,44.63218,-124.30797,0.0,internal_timestamp,2.36100006104,29,29,1562270102.25,32.1629981995,29,29,0,13.7306995392,29,29,3771258902.25
"('8837',)",3.86405992508,29,13,1024.0609699,29,29,14,3779218458.99,3779218534.27,3771258902.31,44.63218,-124.30797,0.0,internal_timestamp,2.34899997711,29,29,1562270102.31,32.1584014893,29,29,0,13.7421998978,29,29,3771258902.31
"('8838',)",3.86452007294,29,13,1024.05482458,29,29,14,3779218458.99,3779218534.27,3771258902.38,44.63218,-124.30797,0.0,internal_timestamp,2.34100008011,29,29,1562270102.38,32.1534004211,29,29,0,13.7532997131,29,29,3771258902.38
"('8839',)",3.86486005783,29,13,1024.04940612,29,29,14,3779218458.99,3779218534.27,3771258902.44,44.63218,-124.30797,0.0,internal_timestamp,2.33599996567,29,29,1562270102.44,32.1487998962,29,29,0,13.7623996735,29,29,3771258902.44
"('8840',)",3.86512994766,29,13,1024.04536561,29,29,14,3779218458.99,3779218534.27,3771258902.5,44.63218,-124.30797,0.0,internal_timestamp,2.32399988174,29,29,1562270102.5,32.1455001831,29,29,0,13.7694997787,29,29,3771258902.5
"('8841',)",3.86543011665,29,13,1024.04242532,29,29,14,3779218458.99,3779218534.27,3771258902.56,44.63218,-124.30797,0.0,internal_timestamp,2.31399989128,29,29,1562270102.56,32.1432991028,29,29,0,13.7754001617,29,29,3771258902.56
"('8842',)",3.86566996574,29,13,1024.03974884,29,29,14,3779218458.99,3779218534.22,3771258902.62,44.63218,-124.30797,0.0,internal_timestamp,2.30900001526,29,29,1562270102.62,32.1412010193,29,29,0,13.780500412,29,29,3771258902.62
"('8843',)",3.86577010155,29,13,1024.03702879,29,29,14,3779218458.99,3779218534.22,3771258902.69,44.63218,-124.30797,0.0,internal_timestamp,2.30100011826,29,29,1562270102.69,32.1388015747,29,29,0,13.7846002579,29,29,3771258902.69
"('8844',)",3.86580991745,29,13,1024.03479303,29,29,14,3779218458.99,3779218534.23,3771258902.75,44.63218,-124.30797,0.0,internal_timestamp,2.29099988937,29,29,1562270102.75,32.1366996765,29,29,0,13.7874002457,29,29,3771258902.75
"('8845',)",3.86578011513,29,13,1024.03338319,29,29,14,3779218458.99,3779218534.23,3771258902.81,44.63218,-124.30797,0.0,internal_timestamp,2.28099989891,29,29,1562270102.81,32.1352996826,29,29,0,13.7888002396,29,29,3771258902.81
"('8846',)",3.86572003365,29,13,1024.03305837,29,29,14,3779218458.99,3779218534.23,3771258902.88,44.63218,-124.30797,0.0,internal_timestamp,2.27300000191,29,29,1562270102.88,32.1348991394,29,29,0,13.7887001038,29,29,3771258902.88
"('8847',)",3.86575007439,29,13,1024.03388908,29,29,14,3779218458.99,3779218534.23,3771258902.94,44.63218,-124.30797,0.0,internal_timestamp,2.26699995995,29,29,1562270102.94,32.135799408,29,29,0,13.787899971,29,29,3771258902.94
"('8848',)",3.86582994461,29,13,1024.03516892,29,29,14,3779218458.99,3779218534.23,3771258903.0,44.63218,-124.30797,0.0,internal_timestamp,2.257999897,29,29,1562270103.0,32.137298584,29,29,0,13.7870998383,29,29,3771258903.0
"('8849',)",3.86603999138,29,13,1024.0365959,29,29,14,3779218458.99,3779218534.23,3771258903.06,44.63218,-124.30797,0.0,internal_timestamp,2.24900007248,29,29,1562270103.06,32.1391983032,29,29,0,13.7870998383,29,29,3771258903.06
"('8850',)",3.86642003059,29,13,1024.03767415,29,29,14,3779218458.99,3779218534.23,3771258903.12,44.63218,-124.30797,0.0,internal_timestamp,2.24300003052,29,29,1562270103.12,32.1411018372,29,29,0,13.7889003754,29,29,3771258903.12
"('8851',)",3.86687994003,29,13,1024.03819028,29,29,14,3779218458.99,3779218534.23,3771258903.19,44.63218,-124.30797,0.0,internal_timestamp,2.23200011253,29,29,1562270103.19,32.1427001953,29,29,0,13.7922000885,29,29,3771258903.19
"('8852',)",3.86743998528,29,13,1024.03823759,29,29,14,3779218458.99,3779218534.23,3771258903.25,44.63218,-124.30797,0.0,internal_timestamp,2.22199988365,29,29,1562270103.25,32.1440010071,29,29,0,13.7966995239,29,29,3771258903.25
"('8853',)",3.86813998222,29,13,1024.03832267,29,29,14,3779218458.99,3779218534.23,3771258903.31,44.63218,-124.30797,0.0,internal_timestamp,2.21099996567,29,29,1562270103.31,32.1456985474,29,29,0,13.8024997711,29,29,3771258903.31
"('8854',)",3.86877989769,29,13,1024.03768092,29,29,14,3779218458.99,3779218534.23,3771258903.38,44.63218,-124.30797,0.0,internal_timestamp,2.20600008965,29,29,1562270103.38,32.1464996338,29,29,0,13.8086004257,29,29,3771258903.38
"('8855',)",3.8694999218,29,13,1024.03694865,29,29,14,3779218458.99,3779218534.23,3771258903.44,44.63218,-124.30797,0.0,internal_timestamp,2.20000004768,29,29,1562270103.44,32.1473999023,29,29,0,13.8155002594,29,29,3771258903.44
"('8856',)",3.87036991119,29,13,1024.03603757,29,29,14,3779218458.99,3779218534.23,3771258903.5,44.63218,-124.30797,0.0,internal_timestamp,2.18799996376,29,29,1562270103.5,32.1484985352,29,29,0,13.8239002228,29,29,3771258903.5
"('8857',)",3.87132000923,29,13,1024.03450995,29,29,14,3779218458.99,3779218534.23,3771258903.56,44.63218,-124.30797,0.0,internal_timestamp,2.18300008774,29,29,1562270103.56,32.1491012573,29,29,0,13.8336000443,29,29,3771258903.56
"('8858',)",3.87246990204,29,13,1024.03299628,29,29,14,3779218458.99,3779218534.23,3771258903.65,44.63218,-124.30797,0.0,internal_timestamp,2.17300009727,29,29,1562270103.65,32.1501998901,29,29,1,13.845000267,29,29,3771258903.65
"('8859',)",3.87374997139,29,13,1024.0305873,29,29,14,3779218458.99,3779218534.23,3771258903.69,44.63218,-124.30797,0.0,internal_timestamp,2.16199994087,29,29,1562270103.69,32.1506996155,29,29,0,13.858499527,29,29,3771258903.69
"('8860',)",3.87492990494,29,13,1024.02668226,29,29,14,3779218458.99,3779218534.23,3771258903.75,44.63218,-124.30797,0.0,internal_timestamp,2.15100002289,29,29,1562270103.75,32.1495018005,29,29,0,13.8729000092,29,29,3771258903.75
"('8861',)",3.87591004372,29,29,1024.02230783,29,29,14,3779218458.99,3779218534.23,3771258903.81,44.63218,-124.30797,0.0,internal_timestamp,2.14599990845,29,29,1562270103.81,32.1473999023,29,29,0,13.886300087,29,29,3771258903.81
"('8862',)",3.87670993805,29,29,1024.01822457,29,29,14,3779218458.99,3779218534.23,3771258903.88,44.63218,-124.30797,0.0,internal_timestamp,2.13700008392,29,29,1562270103.88,32.145198822,29,29,0,13.8978004456,29,29,3771258903.88
"('8863',)",3.87741994858,29,29,1024.0153502,29,29,14,3779218458.99,3779218534.23,3771258903.94,44.63218,-124.30797,0.0,internal_timestamp,2.125,29,29,1562270103.94,32.1440010071,29,29,0,13.9070997238,29,29,3771258903.94
"('8864',)",3.87824988365,29,29,1024.01415615,29,29,14,3779218458.99,3779218534.23,3771258904.0,44.63218,-124.30797,0.0,internal_timestamp,2.11599993706,29,29,1562270104.0,32.1446990967,29,29,0,13.9153995514,29,29,3771258904.0
"('8865',)",3.87916994095,29,29,1024.01307147,29,29,14,3779218458.99,3779218534.23,3771258904.06,44.63218,-124.30797,0.0,internal_timestamp,2.10700011253,29,29,1562270104.06,32.1456985474,29,29,0,13.9243001938,29,29,3771258904.06
"('8866',)",3.88022994995,29,29,1024.01175941,29,29,14,3779218458.99,3779218534.23,3771258904.12,44.63218,-124.30797,0.0,internal_timestamp,2.09800004959,29,29,1562270104.12,32.1468009949,29,29,0,13.9347000122,29,29,3771258904.12
"('8867',)",3.88128995895,29,29,1024.00942215,29,29,14,3779218458.99,3779218534.23,3771258904.19,44.63218,-124.30797,0.0,internal_timestamp,2.08800005913,29,29,1562270104.19,32.146900177,29,29,0,13.9462995529,29,29,3771258904.19
"('8868',)",3.88236999512,29,29,1024.00655451,29,29,14,3779218458.99,3779218534.23,3771258904.31,44.63218,-124.30797,0.0,internal_timestamp,2.07800006866,29,29,1562270104.31,32.1464996338,29,29,1,13.9586000443,29,29,3771258904.31
"('8869',)",3.8834400177,29,29,1024.0035681,29,29,14,3779218458.99,3779218534.23,3771258904.32,44.63218,-124.30797,0.0,internal_timestamp,2.0680000782,29,29,1562270104.32,32.1459999084,29,29,0,13.9710998535,29,29,3771258904.32
"('8870',)",3.88441991806,29,29,1024.00022909,29,29,14,3779218458.99,3779218534.23,3771258904.38,44.63218,-124.30797,0.0,internal_timestamp,2.05999994278,29,29,1562270104.38,32.1449012756,29,29,0,13.9830999374,29,29,3771258904.38
"('8871',)",3.88514995575,29,29,1023.99617737,29,29,14,3779218458.99,3779218534.23,3771258904.44,44.63218,-124.30797,0.0,internal_timestamp,2.04999995232,29,29,1562270104.44,32.1426010132,29,29,0,13.9940004349,29,29,3771258904.44
"('8872',)",3.88568997383,29,29,1023.99226081,29,29,14,3779218458.99,3779218534.23,3771258904.5,44.63218,-124.30797,0.0,internal_timestamp,2.03999996185,29,29,1562270104.5,32.1399993896,29,29,0,14.0031003952,29,29,3771258904.5
"('8873',)",3.88614988327,29,29,1023.98933979,29,29,14,3779218458.99,3779218534.23,3771258904.56,44.63218,-124.30797,0.0,internal_timestamp,2.03200006485,29,29,1562270104.56,32.1381988525,29,29,0,14.0103998184,29,29,3771258904.56
"('8874',)",3.88673996925,29,29,1023.98765835,29,29,14,3779218458.99,3779218534.24,3771258904.63,44.63218,-124.30797,0.0,internal_timestamp,2.01900005341,29,29,1562270104.63,32.1379013062,29,29,0,14.01720047,29,29,3771258904.63
"('8875',)",3.88767004013,29,29,1023.98715483,29,29,14,3779218458.99,3779218534.24,3771258904.69,44.63218,-124.30797,0.0,internal_timestamp,2.01099991798,29,29,1562270104.69,32.1394996643,29,29,0,14.0255002975,29,29,3771258904.69
"('8876',)",3.88895010948,29,29,1023.98705638,29,29,14,3779218458.99,3779218534.24,3771258904.75,44.63218,-124.30797,0.0,internal_timestamp,2.00099992752,29,29,1562270104.75,32.1422996521,29,29,0,14.0362997055,29,29,3771258904.75
"('8877',)",3.89040994644,29,29,1023.98615013,29,29,14,3779218458.99,3779218534.24,3771258904.81,44.63218,-124.30797,0.0,internal_timestamp,1.99000000954,29,29,1562270104.81,32.1446990967,29,29,0,14.0495004654,29,29,3771258904.81
"('8878',)",3.89178991318,29,29,1023.98451098,29,29,14,3779218458.99,3779218534.24,3771258904.87,44.63218,-124.30797,0.0,internal_timestamp,1.98000001907,29,29,1562270104.87,32.1461982727,29,29,0,14.0628995895,29,29,3771258904.87
"('8879',)",3.89298009872,29,29,1023.98309556,29,29,14,3779218458.99,3779218534.24,3771258904.94,44.63218,-124.30797,0.0,internal_timestamp,1.97200000286,29,29,1562270104.94,32.1474990845,29,29,0,14.0745000839,29,29,3771258904.94
"('8880',)",3.89414000511,29,29,1023.98247188,29,29,14,3779218458.99,3779218534.24,3771258905.0,44.63218,-124.30797,0.0,internal_timestamp,1.96500003338,29,29,1562270105.0,32.1495018005,29,29,0,14.0848999023,29,29,3771258905.0
"('8881',)",3.89545989037,29,29,1023.98207817,29,29,14,3779218458.99,3779218534.24,3771258905.06,44.63218,-124.30797,0.0,internal_timestamp,1.95299994946,29,29,1562270105.06,32.1520996094,29,29,0,14.0963001251,29,29,3771258905.06
"('8882',)",3.89695000648,29,13,1023.98047076,29,29,14,3779218458.99,3779218534.24,3771258905.12,44.63218,-124.30797,0.0,internal_timestamp,1.94099998474,29,29,1562270105.12,32.1539001465,29,29,0,14.1106004715,29,29,3771258905.12
"('8883',)",3.8983900547,29,13,1023.97667157,29,29,14,3779218458.99,3779218534.24,3771258905.19,44.63218,-124.30797,0.0,internal_timestamp,1.93299996853,29,29,1562270105.19,32.1534004211,29,29,0,14.126999855,29,29,3771258905.19
"('8884',)",3.89967989922,29,13,1023.97104607,29,29,14,3779218458.99,3779218534.24,3771258905.25,44.63218,-124.30797,0.0,internal_timestamp,1.92599999905,29,29,1562270105.25,32.1507987976,29,29,0,14.1443996429,29,29,3771258905.25
"('8885',)",3.9007999897,29,13,1023.96509271,29,29,14,3779218458.99,3779218534.24,3771258905.31,44.63218,-124.30797,0.0,internal_timestamp,1.91600000858,29,29,1562270105.31,32.1474990845,29,29,0,14.1606998444,29,29,3771258905.31
"('8886',)",3.9018099308,29,13,1023.96053788,29,29,14,3779218458.99,3779218534.24,3771258905.38,44.63218,-124.30797,0.0,internal_timestamp,1.9090000391,29,29,1562270105.38,32.1453018188,29,29,0,14.1744003296,29,29,3771258905.38
"('8887',)",3.90282988548,29,13,1023.95774697,29,29,14,3779218458.99,3779218534.24,3771258905.44,44.63218,-124.30797,0.0,internal_timestamp,1.89900004864,29,29,1562270105.44,32.1449012756,29,29,0,14.1862001419,29,29,3771258905.44
"('8888',)",3.90387010574,29,13,1023.95614761,29,29,14,3779218458.99,3779218534.24,3771258905.5,44.63218,-124.30797,0.0,internal_timestamp,1.88900005817,29,29,1562270105.5,32.1456985474,29,29,0,14.1967000961,29,29,3771258905.5
"('8889',)",3.90476989746,29,13,1023.9547765,29,29,14,3779218458.99,3779218534.24,3771258905.56,44.63218,-124.30797,0.0,internal_timestamp,1.88199996948,29,29,1562270105.56,32.1464004517,29,29,0,14.2058000565,29,29,3771258905.56
"('8890',)",3.90563988686,29,13,1023.95297912,29,29,14,3779218458.99,3779218534.24,3771258905.63,44.63218,-124.30797,0.0,internal_timestamp,1.87600004673,29,29,1562270105.63,32.1465988159,29,29,0,14.2151002884,29,29,3771258905.63
"('8891',)",3.90653991699,29,13,1023.95088138,29,29,14,3779218458.99,3779218534.24,3771258905.69,44.63218,-124.30797,0.0,internal_timestamp,1.86500000954,29,29,1562270105.69,32.1465988159,29,29,0,14.2250003815,29,29,3771258905.69
"('8892',)",3.9073600769,29,13,1023.94819173,29,29,14,3779218458.99,3779218534.24,3771258905.75,44.63218,-124.30797,0.0,internal_timestamp,1.86399996281,29,29,1562270105.75,32.1458015442,29,29,0,14.2349996567,29,29,3771258905.75
"('8893',)",3.90802001953,29,13,1023.94501452,29,29,14,3779218458.99,3779218534.24,3771258905.81,44.63218,-124.30797,0.0,internal_timestamp,1.85599994659,29,29,1562270105.81,32.1441993713,29,29,0,14.2441997528,29,29,3771258905.81
"('8894',)",3.90845990181,29,13,1023.94181799,29,29,14,3779218458.99,3779218534.24,3771258905.87,44.63218,-124.30797,0.0,internal_timestamp,1.84599995613,29,29,1562270105.87,32.1421012878,29,29,0,14.2516002655,29,29,3771258905.87
"('8895',)",3.90864992142,29,13,1023.9388173,29,29,14,3779218458.99,3779218534.24,3771258905.94,44.63218,-124.30797,0.0,internal_timestamp,1.84300005436,29,29,1562270105.94,32.1395988464,29,29,0,14.2566995621,29,29,3771258905.94
"('8896',)",3.90857005119,29,13,1023.9361285,29,29,14,3779218458.99,3779218534.24,3771258906.0,44.63218,-124.30797,0.0,internal_timestamp,1.83599996567,29,29,1562270106.0,32.1367988586,29,29,0,14.2590999603,29,29,3771258906.0
"('8897',)",3.90829992294,29,13,1023.93386782,29,29,14,3779218458.99,3779218534.24,3771258906.06,44.63218,-124.30797,0.0,internal_timestamp,1.83200001717,29,29,1562270106.06,32.1339988708,29,29,0,14.2594995499,29,29,3771258906.06
"('8898',)",3.90781998634,29,13,1023.93136597,29,29,14,3779218458.99,3779218534.24,3771258906.12,44.63218,-124.30797,0.0,internal_timestamp,1.82500004768,29,29,1562270106.12,32.1305007935,29,29,0,14.2583999634,29,29,3771258906.12
