obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('4424',)",3.67737007141,29,13,1025.42055478,29,13,8,3742914135.0,3742914135.35,3722282894.42,44.64102,-124.30216,0.0,internal_timestamp,63.0690002441,29,29,1513294094.42,32.8527984619,29,29,0,10.8478002548,29,29,3722282894.42
"('4425',)",3.67738008499,29,13,1025.42048222,29,13,8,3742914135.0,3742914135.35,3722282894.48,44.64102,-124.30216,0.0,internal_timestamp,63.0530014038,29,29,1513294094.48,32.8527984619,29,29,0,10.8478002548,29,29,3722282894.48
"('4426',)",3.67739009857,29,13,1025.42053119,29,13,8,3742914135.0,3742914135.35,3722282894.55,44.64102,-124.30216,0.0,internal_timestamp,63.033000946,29,29,1513294094.55,32.8530006409,29,29,1,10.8479003906,29,29,3722282894.55
"('4427',)",3.67739009857,29,13,1025.42037237,29,13,8,3742914135.0,3742914135.35,3722282894.61,44.64102,-124.30216,0.0,internal_timestamp,63.0149993896,29,29,1513294094.61,32.8529014587,29,29,0,10.8479003906,29,29,3722282894.61
"('4428',)",3.67738008499,29,13,1025.42019699,29,13,8,3742914135.0,3742914135.35,3722282894.67,44.64102,-124.30216,0.0,internal_timestamp,62.9939994812,29,29,1513294094.67,32.8527984619,29,29,0,10.8479003906,29,29,3722282894.67
"('4429',)",3.67737007141,29,13,1025.41992992,29,13,8,3742914135.0,3742914135.35,3722282894.73,44.64102,-124.30216,0.0,internal_timestamp,62.9729995728,29,29,1513294094.73,32.8526000977,29,29,0,10.8479995728,29,29,3722282894.73
"('4430',)",3.67736005783,29,13,1025.41982611,29,13,8,3742914135.0,3742914135.35,3722282894.8,44.64102,-124.30216,0.0,internal_timestamp,62.9539985657,29,29,1513294094.8,32.8526000977,29,29,0,10.8480997086,29,29,3722282894.8
"('4431',)",3.67736005783,29,13,1025.41963556,29,13,8,3742914135.0,3742914135.35,3722282894.86,44.64102,-124.30216,0.0,internal_timestamp,62.9290008545,29,29,1513294094.86,32.8525009155,29,29,0,10.8480997086,29,29,3722282894.86
"('4432',)",3.67738008499,29,13,1025.41968609,29,13,8,3742914135.0,3742914135.35,3722282894.92,44.64102,-124.30216,0.0,internal_timestamp,62.9099998474,29,29,1513294094.92,32.8526992798,29,29,0,10.8481998444,29,29,3722282894.92
"('4433',)",3.67739009857,29,13,1025.41951821,29,13,8,3742914135.0,3742914135.35,3722282894.98,44.64102,-124.30216,0.0,internal_timestamp,62.8899993896,29,29,1513294094.98,32.8526000977,29,29,0,10.8481998444,29,29,3722282894.98
"('4434',)",3.67740011215,29,13,1025.41950065,29,13,8,3742914135.0,3742914135.36,3722282895.05,44.64102,-124.30216,0.0,internal_timestamp,62.8730010986,29,29,1513294095.05,32.8526992798,29,29,0,10.8482999802,29,29,3722282895.05
"('4435',)",3.67741990089,29,13,1025.41944731,29,13,8,3742914135.0,3742914135.36,3722282895.11,44.64102,-124.30216,0.0,internal_timestamp,62.8520011902,29,29,1513294095.11,32.8527984619,29,29,0,10.8485002518,29,29,3722282895.11
"('4436',)",3.67743992805,29,13,1025.41942817,29,13,8,3742914135.0,3742914135.36,3722282895.17,44.64102,-124.30216,0.0,internal_timestamp,62.8339996338,29,29,1513294095.17,32.8529014587,29,29,0,10.8486003876,29,29,3722282895.17
"('4437',)",3.67745995522,29,13,1025.41940625,29,13,8,3742914135.0,3742914135.36,3722282895.23,44.64102,-124.30216,0.0,internal_timestamp,62.8160018921,29,29,1513294095.23,32.8530006409,29,29,0,10.8486995697,29,29,3722282895.23
"('4438',)",3.6774699688,29,13,1025.41939271,29,13,8,3742914135.0,3742914135.36,3722282895.3,44.64102,-124.30216,0.0,internal_timestamp,62.7960014343,29,29,1513294095.3,32.853099823,29,29,0,10.8486995697,29,29,3722282895.3
"('4439',)",3.6774699688,29,13,1025.41918955,29,13,8,3742914135.0,3742914135.36,3722282895.36,44.64102,-124.30216,0.0,internal_timestamp,62.7760009766,29,29,1513294095.36,32.8530006409,29,29,0,10.8488998413,29,29,3722282895.36
"('4440',)",3.67748999596,29,13,1025.41909027,29,13,8,3742914135.0,3742914135.36,3722282895.42,44.64102,-124.30216,0.0,internal_timestamp,62.7579994202,29,29,1513294095.42,32.8530006409,29,29,0,10.8489999771,29,29,3722282895.42
"('4441',)",3.67748999596,29,13,1025.41890928,29,13,8,3742914135.0,3742914135.36,3722282895.48,44.64102,-124.30216,0.0,internal_timestamp,62.7389984131,29,29,1513294095.48,32.8529014587,29,29,0,10.8491001129,29,29,3722282895.48
"('4442',)",3.67748999596,29,13,1025.41869409,29,13,8,3742914135.0,3742914135.36,3722282895.55,44.64102,-124.30216,0.0,internal_timestamp,62.716999054,29,29,1513294095.55,32.8527984619,29,29,0,10.8493003845,29,29,3722282895.55
"('4443',)",3.67748999596,29,13,1025.41852235,29,13,8,3742914135.0,3742914135.36,3722282895.61,44.64102,-124.30216,0.0,internal_timestamp,62.7000007629,29,29,1513294095.61,32.8526992798,29,29,0,10.8493995667,29,29,3722282895.61
"('4444',)",3.67747998238,29,13,1025.41834589,29,13,8,3742914135.0,3742914135.36,3722282895.67,44.64102,-124.30216,0.0,internal_timestamp,62.6819992065,29,29,1513294095.67,32.8526000977,29,29,0,10.8494997025,29,29,3722282895.67
"('4445',)",3.6774699688,29,13,1025.41807866,29,13,8,3742914135.0,3742914135.36,3722282895.73,44.64102,-124.30216,0.0,internal_timestamp,62.6609992981,29,29,1513294095.73,32.8524017334,29,29,0,10.8495998383,29,29,3722282895.73
"('4446',)",3.6774699688,29,13,1025.41790781,29,13,8,3742914135.0,3742914135.36,3722282895.8,44.64102,-124.30216,0.0,internal_timestamp,62.6409988403,29,29,1513294095.8,32.8522987366,29,29,0,10.8495998383,29,29,3722282895.8
"('4447',)",3.6774699688,29,13,1025.41780401,29,13,8,3742914135.0,3742914135.36,3722282895.86,44.64102,-124.30216,0.0,internal_timestamp,62.6220016479,29,29,1513294095.86,32.8522987366,29,29,0,10.8496999741,29,29,3722282895.86
"('4448',)",3.67747998238,29,13,1025.41769566,29,13,8,3742914135.0,3742914135.36,3722282895.92,44.64102,-124.30216,0.0,internal_timestamp,62.6020011902,29,29,1513294095.92,32.8522987366,29,29,0,10.8498001099,29,29,3722282895.92
"('4449',)",3.67747998238,29,13,1025.41760495,29,13,8,3742914135.0,3742914135.36,3722282895.98,44.64102,-124.30216,0.0,internal_timestamp,62.5820007324,29,29,1513294095.98,32.8522987366,29,29,0,10.8498001099,29,29,3722282895.98
"('4450',)",3.67748999596,29,13,1025.4174966,29,13,8,3742914135.0,3742914135.36,3722282896.05,44.64102,-124.30216,0.0,internal_timestamp,62.5620002747,29,29,1513294096.05,32.8522987366,29,29,0,10.8499002457,29,29,3722282896.05
"('4451',)",3.67750000954,29,13,1025.41741042,29,13,8,3742914135.0,3742914135.36,3722282896.11,44.64102,-124.30216,0.0,internal_timestamp,62.5429992676,29,29,1513294096.11,32.8522987366,29,29,0,10.8499002457,29,29,3722282896.11
"('4452',)",3.67751002312,29,13,1025.41746392,29,13,8,3742914135.0,3742914135.36,3722282896.17,44.64102,-124.30216,0.0,internal_timestamp,62.5239982605,29,29,1513294096.17,32.8525009155,29,29,0,10.8500003815,29,29,3722282896.17
"('4453',)",3.6775200367,29,13,1025.41737389,29,13,8,3742914135.0,3742914135.36,3722282896.23,44.64102,-124.30216,0.0,internal_timestamp,62.5079994202,29,29,1513294096.23,32.8525009155,29,29,0,10.8500995636,29,29,3722282896.23
"('4454',)",3.6775200367,29,13,1025.41718837,29,13,8,3742914135.0,3742914135.36,3722282896.3,44.64102,-124.30216,0.0,internal_timestamp,62.4879989624,29,29,1513294096.3,32.8524017334,29,29,0,10.8501996994,29,29,3722282896.3
"('4455',)",3.6775200367,29,13,1025.41700443,29,13,8,3742914135.0,3742914135.37,3722282896.36,44.64102,-124.30216,0.0,internal_timestamp,62.46900177,29,29,1513294096.36,32.8522987366,29,29,0,10.8502998352,29,29,3722282896.36
"('4456',)",3.6775200367,29,13,1025.41682797,29,13,8,3742914135.0,3742914135.37,3722282896.55,44.64102,-124.30216,0.0,internal_timestamp,62.4510002136,29,29,1513294096.55,32.8521995544,29,29,1,10.850399971,29,29,3722282896.55
"('4457',)",3.67751002312,29,13,1025.41658342,29,13,8,3742914135.0,3742914135.37,3722282896.56,44.64102,-124.30216,0.0,internal_timestamp,62.4350013733,29,29,1513294096.56,32.8520011902,29,29,0,10.8505001068,29,29,3722282896.56
"('4458',)",3.67750000954,29,13,1025.41631322,29,13,8,3742914135.0,3742914135.37,3722282896.57,44.64102,-124.30216,0.0,internal_timestamp,62.4140014648,29,29,1513294096.57,32.8517990112,29,29,0,10.8506002426,29,29,3722282896.57
"('4459',)",3.67748999596,29,13,1025.4161277,29,13,8,3742914135.0,3742914135.31,3722282896.61,44.64102,-124.30216,0.0,internal_timestamp,62.3940010071,29,29,1513294096.61,32.8516998291,29,29,0,10.8507003784,29,29,3722282896.61
"('4460',)",3.67748999596,29,13,1025.41594234,29,13,8,3742914135.0,3742914135.31,3722282896.67,44.64102,-124.30216,0.0,internal_timestamp,62.3740005493,29,29,1513294096.67,32.851600647,29,29,0,10.8507995605,29,29,3722282896.67
"('4461',)",3.67748999596,29,13,1025.4158471,29,13,8,3742914135.0,3742914135.31,3722282896.73,44.64102,-124.30216,0.0,internal_timestamp,62.3530006409,29,29,1513294096.73,32.851600647,29,29,0,10.8507995605,29,29,3722282896.73
"('4462',)",3.67748999596,29,13,1025.41566157,29,13,8,3742914135.0,3742914135.31,3722282896.8,44.64102,-124.30216,0.0,internal_timestamp,62.3330001831,29,29,1513294096.8,32.8515014648,29,29,0,10.8508996964,29,29,3722282896.8
"('4463',)",3.67747998238,29,13,1025.41549525,29,13,8,3742914135.0,3742914135.31,3722282896.86,44.64102,-124.30216,0.0,internal_timestamp,62.313999176,29,29,1513294096.86,32.851398468,29,29,0,10.8508996964,29,29,3722282896.86
"('4464',)",3.6774699688,29,13,1025.41531426,29,13,8,3742914135.0,3742914135.31,3722282896.92,44.64102,-124.30216,0.0,internal_timestamp,62.2949981689,29,29,1513294096.92,32.8512992859,29,29,0,10.8509998322,29,29,3722282896.92
"('4465',)",3.6774699688,29,13,1025.41515546,29,13,8,3742914135.0,3742914135.31,3722282896.98,44.64102,-124.30216,0.0,internal_timestamp,62.2770004272,29,29,1513294096.98,32.8512001038,29,29,0,10.8509998322,29,29,3722282896.98
"('4466',)",3.6774699688,29,13,1025.41514192,29,13,8,3742914135.0,3742914135.31,3722282897.05,44.64102,-124.30216,0.0,internal_timestamp,62.2569999695,29,29,1513294097.05,32.8512992859,29,29,0,10.8509998322,29,29,3722282897.05
"('4467',)",3.6774699688,29,13,1025.41496546,29,13,8,3742914135.0,3742914135.31,3722282897.11,44.64102,-124.30216,0.0,internal_timestamp,62.2389984131,29,29,1513294097.11,32.8512001038,29,29,0,10.851099968,29,29,3722282897.11
"('4468',)",3.67747998238,29,13,1025.41496101,29,13,8,3742914135.0,3742914135.31,3722282897.17,44.64102,-124.30216,0.0,internal_timestamp,62.2210006714,29,29,1513294097.17,32.8512992859,29,29,0,10.851099968,29,29,3722282897.17
"('4469',)",3.6774699688,29,13,1025.41477095,29,13,8,3742914135.0,3742914135.31,3722282897.23,44.64102,-124.30216,0.0,internal_timestamp,62.2000007629,29,29,1513294097.23,32.8512001038,29,29,0,10.8512001038,29,29,3722282897.23
"('4470',)",3.67747998238,29,13,1025.41476648,29,13,8,3742914135.0,3742914135.31,3722282897.3,44.64102,-124.30216,0.0,internal_timestamp,62.1819992065,29,29,1513294097.3,32.8512992859,29,29,0,10.8512001038,29,29,3722282897.3
"('4471',)",3.67748999596,29,13,1025.41468031,29,13,8,3742914135.0,3742914135.31,3722282897.36,44.64102,-124.30216,0.0,internal_timestamp,62.1629981995,29,29,1513294097.36,32.8512992859,29,29,0,10.8512001038,29,29,3722282897.36
"('4472',)",3.67751002312,29,13,1025.4146446,29,13,8,3742914135.0,3742914135.31,3722282897.42,44.64102,-124.30216,0.0,internal_timestamp,62.141998291,29,29,1513294097.42,32.851398468,29,29,0,10.8513002396,29,29,3722282897.42
"('4473',)",3.67751002312,29,13,1025.41445069,29,13,8,3742914135.0,3742914135.31,3722282897.48,44.64102,-124.30216,0.0,internal_timestamp,62.1240005493,29,29,1513294097.48,32.8512992859,29,29,0,10.8514995575,29,29,3722282897.48
"('4474',)",3.6775200367,29,13,1025.41434234,29,13,8,3742914135.0,3742914135.31,3722282897.55,44.64102,-124.30216,0.0,internal_timestamp,62.1040000916,29,29,1513294097.55,32.8512992859,29,29,0,10.8515996933,29,29,3722282897.55
"('4475',)",3.67751002312,29,13,1025.41399389,29,13,8,3742914135.0,3742914135.31,3722282897.61,44.64102,-124.30216,0.0,internal_timestamp,62.0859985352,29,29,1513294097.61,32.8510017395,29,29,0,10.8517999649,29,29,3722282897.61
"('4476',)",3.67750000954,29,13,1025.41373731,29,13,8,3742914135.0,3742914135.32,3722282897.67,44.64102,-124.30216,0.0,internal_timestamp,62.0680007935,29,29,1513294097.67,32.8507995605,29,29,0,10.8519001007,29,29,3722282897.67
"('4477',)",3.67750000954,29,13,1025.41354272,29,13,8,3742914135.0,3742914135.32,3722282897.73,44.64102,-124.30216,0.0,internal_timestamp,62.0460014343,29,29,1513294097.73,32.8507003784,29,29,0,10.8520002365,29,29,3722282897.73
"('4478',)",3.67748999596,29,13,1025.41325958,29,13,8,3742914135.0,3742914135.32,3722282897.8,44.64102,-124.30216,0.0,internal_timestamp,62.0260009766,29,29,1513294097.8,32.8504981995,29,29,0,10.8521995544,29,29,3722282897.8
"('4479',)",3.67747998238,29,13,1025.41300595,29,13,8,3742914135.0,3742914135.32,3722282897.86,44.64102,-124.30216,0.0,internal_timestamp,62.0079994202,29,29,1513294097.86,32.8502998352,29,29,0,10.8522996902,29,29,3722282897.86
"('4480',)",3.67745995522,29,13,1025.4126631,29,13,8,3742914135.0,3742914135.32,3722282897.92,44.64102,-124.30216,0.0,internal_timestamp,61.9879989624,29,29,1513294097.92,32.8499984741,29,29,0,10.852399826,29,29,3722282897.92
"('4481',)",3.67744994164,29,13,1025.41240496,29,13,8,3742914135.0,3742914135.32,3722282897.98,44.64102,-124.30216,0.0,internal_timestamp,61.96900177,29,29,1513294097.98,32.8498001099,29,29,0,10.8524999619,29,29,3722282897.98
"('4482',)",3.67744994164,29,13,1025.41229661,29,13,8,3742914135.0,3742914135.32,3722282898.12,44.64102,-124.30216,0.0,internal_timestamp,61.9490013123,29,29,1513294098.12,32.8498001099,29,29,1,10.8526000977,29,29,3722282898.12
"('4483',)",3.67745995522,29,13,1025.41218826,29,13,8,3742914135.0,3742914135.32,3722282898.14,44.64102,-124.30216,0.0,internal_timestamp,61.9290008545,29,29,1513294098.14,32.8498001099,29,29,1,10.8527002335,29,29,3722282898.14
"('4484',)",3.67747998238,29,13,1025.41225643,29,13,8,3742914135.0,3742914135.32,3722282898.17,44.64102,-124.30216,0.0,internal_timestamp,61.9099998474,29,29,1513294098.17,32.8499984741,29,29,0,10.8527002335,29,29,3722282898.17
"('4485',)",3.67750000954,29,13,1025.41222822,29,13,8,3742914135.0,3742914135.32,3722282898.23,44.64102,-124.30216,0.0,internal_timestamp,61.8899993896,29,29,1513294098.23,32.8501014709,29,29,0,10.8528003693,29,29,3722282898.23
"('4486',)",3.67750000954,29,13,1025.41213298,29,13,8,3742914135.0,3742914135.32,3722282898.3,44.64102,-124.30216,0.0,internal_timestamp,61.8689994812,29,29,1513294098.3,32.8501014709,29,29,0,10.8528003693,29,29,3722282898.3
"('4487',)",3.67748999596,29,13,1025.41186748,29,13,8,3742914135.0,3742914135.32,3722282898.36,44.64102,-124.30216,0.0,internal_timestamp,61.8489990234,29,29,1513294098.36,32.849899292,29,29,0,10.8528995514,29,29,3722282898.36
"('4488',)",3.67748999596,29,13,1025.41177223,29,13,8,3742914135.0,3742914135.32,3722282898.42,44.64102,-124.30216,0.0,internal_timestamp,61.827999115,29,29,1513294098.42,32.849899292,29,29,0,10.8528995514,29,29,3722282898.42
"('4489',)",3.67747998238,29,13,1025.41169514,29,13,8,3742914135.0,3742914135.32,3722282898.48,44.64102,-124.30216,0.0,internal_timestamp,61.811000824,29,29,1513294098.48,32.849899292,29,29,0,10.8528995514,29,29,3722282898.48
"('4490',)",3.67748999596,29,13,1025.41170814,29,13,8,3742914135.0,3742914135.32,3722282898.55,44.64102,-124.30216,0.0,internal_timestamp,61.7929992676,29,29,1513294098.55,32.8499984741,29,29,0,10.8528003693,29,29,3722282898.55
"('4491',)",3.67751002312,29,13,1025.4117618,29,13,8,3742914135.0,3742914135.32,3722282898.61,44.64102,-124.30216,0.0,internal_timestamp,61.7739982605,29,29,1513294098.61,32.8502006531,29,29,0,10.8528995514,29,29,3722282898.61
"('4492',)",3.6775200367,29,13,1025.41155361,29,13,8,3742914135.0,3742914135.32,3722282898.67,44.64102,-124.30216,0.0,internal_timestamp,61.7490005493,29,29,1513294098.67,32.8501014709,29,29,0,10.8529996872,29,29,3722282898.67
"('4493',)",3.6775200367,29,13,1025.41136108,29,13,8,3742914135.0,3742914135.32,3722282898.73,44.64102,-124.30216,0.0,internal_timestamp,61.7319984436,29,29,1513294098.73,32.8499984741,29,29,0,10.8531999588,29,29,3722282898.73
"('4494',)",3.6775200367,29,13,1025.41107168,29,13,8,3742914135.0,3742914135.32,3722282898.8,44.64102,-124.30216,0.0,internal_timestamp,61.7099990845,29,29,1513294098.8,32.8498001099,29,29,0,10.8534002304,29,29,3722282898.8
"('4495',)",3.6775200367,29,13,1025.41076933,29,13,8,3742914135.0,3742914135.32,3722282898.86,44.64102,-124.30216,0.0,internal_timestamp,61.688999176,29,29,1513294098.86,32.8496017456,29,29,0,10.8536996841,29,29,3722282898.86
"('4496',)",3.6775200367,29,13,1025.41049056,29,13,8,3742914135.0,3742914135.32,3722282898.92,44.64102,-124.30216,0.0,internal_timestamp,61.6699981689,29,29,1513294098.92,32.8493995667,29,29,0,10.8538999557,29,29,3722282898.92
"('4497',)",3.67754006386,29,13,1025.41027884,29,13,8,3742914135.0,3742914135.32,3722282898.98,44.64102,-124.30216,0.0,internal_timestamp,61.6520004272,29,29,1513294098.98,32.8493003845,29,29,0,10.8542003632,29,29,3722282898.98
"('4498',)",3.67754006386,29,13,1025.40988324,29,13,8,3742914135.0,3742914135.32,3722282899.05,44.64102,-124.30216,0.0,internal_timestamp,61.6319999695,29,29,1513294099.05,32.8489990234,29,29,0,10.8545999527,29,29,3722282899.05
"('4499',)",3.67756009102,29,13,1025.40975272,29,13,8,3742914135.0,3742914135.32,3722282899.11,44.64102,-124.30216,0.0,internal_timestamp,61.611000061,29,29,1513294099.11,32.8489990234,29,29,0,10.8548002243,29,29,3722282899.11
"('4500',)",3.67756009102,29,13,1025.40952251,29,13,8,3742914135.0,3742914135.32,3722282899.17,44.64102,-124.30216,0.0,internal_timestamp,61.5849990845,29,29,1513294099.17,32.8488998413,29,29,0,10.8549995422,29,29,3722282899.17
"('4501',)",3.67755007744,29,13,1025.40916657,29,13,8,3742914135.0,3742914135.32,3722282899.23,44.64102,-124.30216,0.0,internal_timestamp,61.5660018921,29,29,1513294099.23,32.8485984802,29,29,0,10.8551998138,29,29,3722282899.23
"('4502',)",3.67754006386,29,13,1025.40891747,29,13,8,3742914135.0,3742914135.32,3722282899.3,44.64102,-124.30216,0.0,internal_timestamp,61.5489997864,29,29,1513294099.3,32.848400116,29,29,0,10.8552999496,29,29,3722282899.3
"('4503',)",3.67753005028,29,13,1025.40864117,29,13,8,3742914135.0,3742914135.32,3722282899.36,44.64102,-124.30216,0.0,internal_timestamp,61.5260009766,29,29,1513294099.36,32.8482017517,29,29,0,10.8554000854,29,29,3722282899.36
"('4504',)",3.67751002312,29,13,1025.40829833,29,13,8,3742914135.0,3742914135.32,3722282899.42,44.64102,-124.30216,0.0,internal_timestamp,61.5060005188,29,29,1513294099.42,32.8479003906,29,29,0,10.8555002213,29,29,3722282899.42
"('4505',)",3.67750000954,29,13,1025.40803266,29,13,8,3742914135.0,3742914135.32,3722282899.48,44.64102,-124.30216,0.0,internal_timestamp,61.486000061,29,29,1513294099.48,32.8476982117,29,29,0,10.8556003571,29,29,3722282899.48
"('4506',)",3.67750000954,29,13,1025.40783824,29,13,8,3742914135.0,3742914135.32,3722282899.55,44.64102,-124.30216,0.0,internal_timestamp,61.4640007019,29,29,1513294099.55,32.8475990295,29,29,0,10.8556995392,29,29,3722282899.55
"('4507',)",3.67750000954,29,13,1025.40763054,29,13,8,3742914135.0,3742914135.32,3722282899.61,44.64102,-124.30216,0.0,internal_timestamp,61.4430007935,29,29,1513294099.61,32.8474998474,29,29,0,10.8558998108,29,29,3722282899.61
"('4508',)",3.67750000954,29,13,1025.40742737,29,13,8,3742914135.0,3742914135.32,3722282899.67,44.64102,-124.30216,0.0,internal_timestamp,61.4230003357,29,29,1513294099.67,32.8474006653,29,29,0,10.8561000824,29,29,3722282899.67
"('4509',)",3.67751002312,29,13,1025.40713953,29,13,8,3742914135.0,3742914135.32,3722282899.73,44.64102,-124.30216,0.0,internal_timestamp,61.4020004272,29,29,1513294099.73,32.8471984863,29,29,0,10.856300354,29,29,3722282899.73
"('4510',)",3.67751002312,29,13,1025.40682357,29,13,8,3742914135.0,3742914135.32,3722282899.8,44.64102,-124.30216,0.0,internal_timestamp,61.3779983521,29,29,1513294099.8,32.8470001221,29,29,0,10.8565998077,29,29,3722282899.8
"('4511',)",3.67751002312,29,13,1025.40661587,29,13,8,3742914135.0,3742914135.32,3722282899.86,44.64102,-124.30216,0.0,internal_timestamp,61.3569984436,29,29,1513294099.86,32.8469009399,29,29,0,10.8568000793,29,29,3722282899.86
