obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,time,temp,temp_qc_executed,temp_qc_results,time
"('408',)",33.85210037,1,0,1028.794922,29,29,5,3.385210037,29,29,3774706964,3774706966,3771202208,44.36829,-124.9528,0,34.05572694,29,29,internal_timestamp,434.9100037,29,29,133980,1562213408,6.144199848,29,29,3771202208
"('409',)",33.88209915,1,0,1028.762376,29,29,5,3.388209915,29,29,3774706964,3774706966,3771202228,44.36829,-124.9528,0,34.05197416,29,29,internal_timestamp,429.6499939,29,29,135026,1562213428,6.184100151,29,29,3771202228
"('410',)",33.91159821,1,0,1028.733301,29,29,5,3.391159821,29,29,3774706964,3774706966,3771202248,44.36829,-124.9528,0,34.05139995,29,29,internal_timestamp,424.4899902,29,29,132350,1562213448,6.220200062,29,29,3771202248
"('411',)",33.92879868,1,0,1028.705899,29,29,5,3.392879868,29,29,3774706964,3774706966,3771202268,44.36829,-124.9528,0,34.05089495,29,29,internal_timestamp,419.269989,29,29,134539,1562213468,6.242499828,29,29,3771202268
"('412',)",33.9396019,1,0,1028.680882,29,29,5,3.39396019,29,29,3774706964,3774706966,3771202288,44.36829,-124.9528,0,34.05160207,29,29,internal_timestamp,414.1099854,29,29,174522,1562213488,6.256400108,29,29,3771202288
"('413',)",33.93799973,1,0,1028.656671,29,29,5,3.393799973,29,29,3774706964,3774706966,3771202308,44.36829,-124.9528,0,34.05136839,29,29,internal_timestamp,408.8999939,29,29,129529,1562213508,6.257400036,29,29,3771202308
"('414',)",33.94630051,1,0,1028.629975,29,29,5,3.394630051,29,29,3774706964,3774706966,3771202328,44.36829,-124.9528,0,34.04999855,29,29,internal_timestamp,403.7099915,29,29,146306,1562213528,6.270599842,29,29,3771202328
"('415',)",33.96670151,1,0,1028.59965,29,29,5,3.396670151,29,29,3774706964,3774706966,3771202348,44.36829,-124.9528,0,34.04698144,29,29,internal_timestamp,398.4700012,29,29,172514,1562213548,6.298999786,29,29,3771202348
"('416',)",33.97359848,1,0,1028.575116,29,29,5,3.397359848,29,29,3774706964,3774706966,3771202368,44.36829,-124.9528,0,34.04762481,29,29,internal_timestamp,393.2999878,29,29,144657,1562213568,6.308599949,29,29,3771202368
"('417',)",33.98870087,1,0,1028.546646,29,29,5,3.398870087,29,29,3774706964,3774706966,3771202388,44.36829,-124.9528,0,34.04523179,29,29,internal_timestamp,388.1600037,29,29,127976,1562213588,6.33039999,29,29,3771202388
"('418',)",34.00289917,1,0,1028.519116,29,29,5,3.400289917,29,29,3774706964,3774706966,3771202408,44.36829,-124.9528,0,34.04350509,29,29,internal_timestamp,383.0599976,29,29,145473,1562213608,6.350500107,29,29,3771202408
"('419',)",34.00490189,1,0,1028.494935,29,29,5,3.400490189,29,29,3774706964,3774706966,3771202428,44.36829,-124.9528,0,34.04356701,29,29,internal_timestamp,377.9200134,29,29,127121,1562213628,6.355199814,29,29,3771202428
"('420',)",34.02389908,1,0,1028.465642,29,29,5,3.402389908,29,29,3774706964,3774706966,3771202448,44.36829,-124.9528,0,34.04114065,29,29,internal_timestamp,372.7399902,29,29,148741,1562213648,6.381400108,29,29,3771202448
"('421',)",34.06539917,1,0,1028.430666,29,29,5,3.406539917,29,29,3774706964,3774706966,3771202468,44.36829,-124.9528,0,34.03623998,29,29,internal_timestamp,367.5799866,29,29,160999,1562213668,6.435200214,29,29,3771202468
"('422',)",34.06869888,1,0,1028.406963,29,29,5,3.406869888,29,29,3774706964,3774706966,3771202488,44.36829,-124.9528,0,34.03693506,29,29,internal_timestamp,362.4599915,29,29,160023,1562213688,6.440700054,29,29,3771202488
"('423',)",34.08240128,1,0,1028.378294,29,29,5,3.408240128,29,29,3774706964,3774706966,3771202508,44.36829,-124.9528,0,34.03395792,29,29,internal_timestamp,357.3500061,29,29,147125,1562213708,6.461500168,29,29,3771202508
"('424',)",34.08050156,1,0,1028.354686,29,29,5,3.408050156,29,29,3774706964,3774706966,3771202528,44.36829,-124.9528,0,34.03374005,29,29,internal_timestamp,352.2600098,29,29,148757,1562213728,6.462100029,29,29,3771202528
"('425',)",34.08390045,1,0,1028.329274,29,29,5,3.408390045,29,29,3774706964,3774706966,3771202548,44.36829,-124.9528,0,34.03277101,29,29,internal_timestamp,347.1099854,29,29,144160,1562213748,6.469399929,29,29,3771202548
"('426',)",34.09059906,1,0,1028.304383,29,29,5,3.409059906,29,29,3774706964,3774706966,3771202568,44.36829,-124.9528,0,34.03221387,29,29,internal_timestamp,342.1000061,29,29,140630,1562213768,6.479899883,29,29,3771202568
"('427',)",34.10589981,1,0,1028.277847,29,29,5,3.410589981,29,29,3774706964,3774706966,3771202588,44.36829,-124.9528,0,34.03202213,29,29,internal_timestamp,336.9500122,29,29,167008,1562213788,6.499700069,29,29,3771202588
"('428',)",34.14450073,1,0,1028.241205,29,29,5,3.414450073,29,29,3774706964,3774706966,3771202608,44.36829,-124.9528,0,34.02487423,29,29,internal_timestamp,331.7900085,29,29,164769,1562213808,6.552499771,29,29,3771202608
"('429',)",34.16139984,1,0,1028.214358,29,29,5,3.416139984,29,29,3774706964,3774706966,3771202628,44.36829,-124.9528,0,34.02422076,29,29,internal_timestamp,326.7200012,29,29,143570,1562213828,6.574500084,29,29,3771202628
"('430',)",34.18149948,1,0,1028.187272,29,29,5,3.418149948,29,29,3774706964,3774706966,3771202648,44.36829,-124.9528,0,34.02404929,29,29,internal_timestamp,321.6099854,29,29,137307,1562213848,6.599599838,29,29,3771202648
"('431',)",34.2018013,1,0,1028.158599,29,29,5,3.42018013,29,29,3774706964,3774706966,3771202668,44.36829,-124.9528,0,34.0221029,29,29,internal_timestamp,316.519989,29,29,134579,1562213868,6.626699924,29,29,3771202668
"('432',)",34.20439911,1,0,1028.134322,29,29,5,3.420439911,29,29,3774706964,3774706966,3771202688,44.36829,-124.9528,0,34.02223032,29,29,internal_timestamp,311.3699951,29,29,164227,1562213888,6.631999969,29,29,3771202688
"('433',)",34.20769882,1,0,1028.110139,29,29,5,3.420769882,29,29,3774706964,3774706966,3771202708,44.36829,-124.9528,0,34.0218757,29,29,internal_timestamp,306.3599854,29,29,165123,1562213908,6.638500214,29,29,3771202708
"('434',)",34.21260071,1,0,1028.084801,29,29,5,3.421260071,29,29,3774706964,3774706966,3771202728,44.36829,-124.9528,0,34.02084308,29,29,internal_timestamp,301.2900085,29,29,175258,1562213928,6.647500038,29,29,3771202728
"('435',)",34.22060013,1,0,1028.058715,29,29,5,3.422060013,29,29,3774706964,3774706966,3771202748,44.36829,-124.9528,0,34.01956991,29,29,internal_timestamp,296.2099915,29,29,223412,1562213948,6.660200119,29,29,3771202748
"('436',)",34.22180176,1,0,1028.033898,29,29,5,3.422180176,29,29,3774706964,3774706966,3771202768,44.36829,-124.9528,0,34.01862797,29,29,internal_timestamp,291.1099854,29,29,138609,1562213968,6.664999962,29,29,3771202768
"('437',)",34.22779846,1,0,1028.008043,29,29,5,3.422779846,29,29,3774706964,3774706966,3771202788,44.36829,-124.9528,0,34.01721968,29,29,internal_timestamp,286.0400085,29,29,140532,1562213988,6.675600052,29,29,3771202788
"('438',)",34.24200058,1,0,1027.980716,29,29,5,3.424200058,29,29,3774706964,3774706966,3771202808,44.36829,-124.9528,0,34.01555252,29,29,internal_timestamp,280.980011,29,29,164271,1562214008,6.695600033,29,29,3771202808
"('439',)",34.26070023,1,0,1027.953064,29,29,5,3.426070023,29,29,3774706964,3774706966,3771202828,44.36829,-124.9528,0,34.01429039,29,29,internal_timestamp,275.9200134,29,29,138721,1562214028,6.720200062,29,29,3771202828
"('440',)",34.26900101,1,0,1027.92683,29,29,5,3.426900101,29,29,3774706964,3774706966,3771202848,44.36829,-124.9528,0,34.01306606,29,29,internal_timestamp,270.8099976,29,29,166044,1562214048,6.733200073,29,29,3771202848
"('441',)",34.27590179,1,0,1027.901645,29,29,5,3.427590179,29,29,3774706964,3774706966,3771202868,44.36829,-124.9528,0,34.01233779,29,29,internal_timestamp,265.7799988,29,29,163037,1562214068,6.744100094,29,29,3771202868
"('442',)",34.30139923,1,0,1027.870664,29,29,5,3.430139923,29,29,3774706964,3774706966,3771202888,44.36829,-124.9528,0,34.0088875,29,29,internal_timestamp,260.6700134,29,29,161598,1562214088,6.77850008,29,29,3771202888
"('443',)",34.30310059,1,0,1027.846701,29,29,5,3.430310059,29,29,3774706964,3774706966,3771202908,44.36829,-124.9528,0,34.0091073,29,29,internal_timestamp,255.5399933,29,29,157493,1562214108,6.782700062,29,29,3771202908
"('444',)",34.31679916,1,0,1027.818684,29,29,5,3.431679916,29,29,3774706964,3774706966,3771202928,44.36829,-124.9528,0,34.0065761,29,29,internal_timestamp,250.4900055,29,29,160346,1562214128,6.802999973,29,29,3771202928
"('445',)",34.32870102,1,0,1027.793099,29,29,5,3.432870102,29,29,3774706964,3774706966,3771202948,44.36829,-124.9528,0,34.00642184,29,29,internal_timestamp,245.4299927,29,29,164050,1562214148,6.818900108,29,29,3771202948
"('446',)",34.34600067,1,0,1027.763839,29,29,5,3.434600067,29,29,3774706964,3774706966,3771202968,44.36829,-124.9528,0,34.00331812,29,29,internal_timestamp,240.3500061,29,29,165741,1562214168,6.843800068,29,29,3771202968
"('447',)",34.38230133,1,0,1027.728273,29,29,5,3.438230133,29,29,3774706964,3774706966,3771202988,44.36829,-124.9528,0,33.99692765,29,29,internal_timestamp,235.2100067,29,29,159020,1562214188,6.893199921,29,29,3771202988
"('448',)",34.3946991,1,0,1027.702343,29,29,5,3.43946991,29,29,3774706964,3774706966,3771203008,44.36829,-124.9528,0,33.9967427,29,29,internal_timestamp,230.1000061,29,29,165147,1562214208,6.909699917,29,29,3771203008
"('449',)",34.41490173,1,0,1027.672934,29,29,5,3.441490173,29,29,3774706964,3774706966,3771203028,44.36829,-124.9528,0,33.99428255,29,29,internal_timestamp,224.9600067,29,29,157860,1562214228,6.937200069,29,29,3771203028
"('450',)",34.43460083,1,0,1027.643528,29,29,5,3.443460083,29,29,3774706964,3774706966,3771203048,44.36829,-124.9528,0,33.99154383,29,29,internal_timestamp,219.8600006,29,29,167916,1562214248,6.964399815,29,29,3771203048
"('451',)",34.51729965,1,0,1027.592248,29,29,5,3.451729965,29,29,3774706964,3774706966,3771203068,44.36829,-124.9528,0,33.97625886,29,29,internal_timestamp,214.6999969,29,29,150952,1562214268,7.074399948,29,29,3771203068
"('452',)",34.6004982,1,0,1027.550011,29,29,5,3.46004982,29,29,3774706964,3774706966,3771203088,44.36829,-124.9528,0,33.97082365,29,29,internal_timestamp,209.5500031,29,29,154628,1562214288,7.174900055,29,29,3771203088
"('453',)",34.60029984,1,0,1027.528303,29,29,5,3.460029984,29,29,3774706964,3774706966,3771203108,44.36829,-124.9528,0,33.97384336,29,29,internal_timestamp,204.2799988,29,29,156979,1562214308,7.174200058,29,29,3771203108
"('454',)",34.60570145,1,0,1027.503841,29,29,5,3.460570145,29,29,3774706964,3774706966,3771203128,44.36829,-124.9528,0,33.97426936,29,29,internal_timestamp,199.1300049,29,29,148361,1562214328,7.182300091,29,29,3771203128
"('455',)",34.63000107,1,0,1027.470727,29,29,5,3.463000107,29,29,3774706964,3774706966,3771203148,44.36829,-124.9528,0,33.96923524,29,29,internal_timestamp,193.8600006,29,29,153512,1562214348,7.217000008,29,29,3771203148
"('456',)",34.63399887,1,0,1027.446547,29,29,5,3.463399887,29,29,3774706964,3774706966,3771203168,44.36829,-124.9528,0,33.97013193,29,29,internal_timestamp,188.6300049,29,29,154968,1562214368,7.223100185,29,29,3771203168
"('457',)",34.64519882,1,0,1027.417847,29,29,5,3.464519882,29,29,3774706964,3774706966,3771203188,44.36829,-124.9528,0,33.96760716,29,29,internal_timestamp,183.3600006,29,29,157951,1562214388,7.240699768,29,29,3771203188
"('458',)",34.65999985,1,0,1027.389758,29,29,5,3.465999985,29,29,3774706964,3774706966,3771203208,44.36829,-124.9528,0,33.96635417,29,29,internal_timestamp,178.0899963,29,29,159867,1562214408,7.261000156,29,29,3771203208
"('459',)",34.67689896,1,0,1027.361428,29,29,5,3.467689896,29,29,3774706964,3774706966,3771203228,44.36829,-124.9528,0,33.96479475,29,29,internal_timestamp,172.8999939,29,29,151372,1562214428,7.283899784,29,29,3771203228
"('460',)",34.68799973,1,0,1027.334984,29,29,5,3.468799973,29,29,3774706964,3774706966,3771203248,44.36829,-124.9528,0,33.96471429,29,29,internal_timestamp,167.6199951,29,29,164733,1562214448,7.298900127,29,29,3771203248
"('461',)",34.71849823,1,0,1027.300772,29,29,5,3.471849823,29,29,3774706964,3774706966,3771203268,44.36829,-124.9528,0,33.95987062,29,29,internal_timestamp,162.2899933,29,29,156948,1562214468,7.340300083,29,29,3771203268
"('462',)",34.75880051,1,0,1027.262829,29,29,5,3.475880051,29,29,3774706964,3774706966,3771203288,44.36829,-124.9528,0,33.95241956,29,29,internal_timestamp,157.0200043,29,29,154392,1562214488,7.395199776,29,29,3771203288
"('463',)",34.79869843,1,0,1027.225155,29,29,5,3.479869843,29,29,3774706964,3774706966,3771203308,44.36829,-124.9528,0,33.9452082,29,29,internal_timestamp,151.75,29,29,151119,1562214508,7.449399948,29,29,3771203308
"('464',)",34.83810043,1,0,1027.193541,29,29,5,3.483810043,29,29,3774706964,3774706966,3771203328,44.36829,-124.9528,0,33.94460157,29,29,internal_timestamp,146.4499969,29,29,158875,1562214528,7.49630022,29,29,3771203328
"('465',)",34.91669846,1,0,1027.153714,29,29,5,3.491669846,29,29,3774706964,3774706966,3771203348,44.36829,-124.9528,0,33.9414979,29,29,internal_timestamp,141.25,29,29,156580,1562214548,7.589099884,29,29,3771203348
"('466',)",34.96829987,1,0,1027.114679,29,29,5,3.496829987,29,29,3774706964,3774706966,3771203368,44.36829,-124.9528,0,33.93487297,29,29,internal_timestamp,136,29,29,151210,1562214568,7.655600071,29,29,3771203368
"('467',)",35.04119873,1,0,1027.072994,29,29,5,3.504119873,29,29,3774706964,3774706966,3771203388,44.36829,-124.9528,0,33.92905927,29,29,internal_timestamp,130.7700043,29,29,155267,1562214588,7.744800091,29,29,3771203388
"('468',)",35.13389969,1,0,1027.028321,29,29,5,3.513389969,29,29,3774706964,3774706966,3771203408,44.36829,-124.9528,0,33.92368578,29,29,internal_timestamp,125.5199966,29,29,150190,1562214608,7.855400085,29,29,3771203408
"('469',)",35.2582016,1,0,1026.958144,29,29,5,3.52582016,29,29,3774706964,3774706966,3771203428,44.36829,-124.9528,0,33.89682601,29,29,internal_timestamp,120.2699966,29,29,155989,1562214628,8.022999763,29,29,3771203428
"('470',)",35.33769989,1,0,1026.907611,29,29,5,3.533769989,29,29,3774706964,3774706966,3771203448,44.36829,-124.9528,0,33.88334511,29,29,internal_timestamp,114.9800034,29,29,150937,1562214648,8.127300262,29,29,3771203448
"('471',)",35.4219017,1,0,1026.848702,29,29,5,3.54219017,29,29,3774706964,3774706966,3771203468,44.36829,-124.9528,0,33.86150471,29,29,internal_timestamp,109.7699966,29,29,156762,1562214668,8.245400429,29,29,3771203468
"('472',)",35.45429993,1,0,1026.797156,29,29,5,3.545429993,29,29,3774706964,3774706966,3771203488,44.36829,-124.9528,0,33.83807754,29,29,internal_timestamp,104.6100006,29,29,153213,1562214688,8.307999611,29,29,3771203488
"('473',)",35.48339844,1,0,1026.734064,29,29,5,3.548339844,29,29,3774706964,3774706966,3771203508,44.36829,-124.9528,0,33.80156375,29,29,internal_timestamp,99.51000214,29,29,159323,1562214708,8.380599976,29,29,3771203508
"('474',)",35.50859833,1,0,1026.716041,29,29,5,3.550859833,29,29,3774706964,3774706966,3771203525,44.36829,-124.9528,0,33.79271439,29,29,internal_timestamp,98.34999847,29,29,154080,1562214725,8.418199539,29,29,3771203525
"('475',)",35.49160004,1,0,1026.734243,29,29,5,3.549160004,29,29,3774706964,3774706966,3771203568,44.36829,-124.9528,0,33.80292829,29,29,internal_timestamp,99.56999969,29,29,244554,1562214768,8.388199806,29,29,3771203568
"('476',)",35.4654007,1,0,1026.795119,29,29,5,3.54654007,29,29,3774706964,3774706966,3771203588,44.36829,-124.9528,0,33.83888912,29,29,internal_timestamp,104.4100037,29,29,251265,1562214788,8.319499969,29,29,3771203588
"('477',)",35.45840073,1,0,1026.839498,29,29,5,3.545840073,29,29,3774706964,3774706966,3771203608,44.36829,-124.9528,0,33.8583978,29,29,internal_timestamp,109.7399979,29,29,250658,1562214808,8.288900375,29,29,3771203608
"('478',)",35.40570068,1,0,1026.891018,29,29,5,3.540570068,29,29,3774706964,3774706966,3771203628,44.36829,-124.9528,0,33.87734974,29,29,internal_timestamp,115.0699997,29,29,248829,1562214828,8.208499908,29,29,3771203628
"('479',)",35.3158989,1,0,1026.956255,29,29,5,3.53158989,29,29,3774706964,3774706966,3771203648,44.36829,-124.9528,0,33.90387312,29,29,internal_timestamp,120.5,29,29,254550,1562214848,8.079299927,29,29,3771203648
"('480',)",35.19459915,1,0,1027.016538,29,29,5,3.519459915,29,29,3774706964,3774706966,3771203668,44.36829,-124.9528,0,33.91988142,29,29,internal_timestamp,125.9000015,29,29,252587,1562214868,7.926199913,29,29,3771203668
"('481',)",35.13639832,1,0,1027.068569,29,29,5,3.513639832,29,29,3774706964,3774706966,3771203688,44.36829,-124.9528,0,33.93817218,29,29,internal_timestamp,131.3300018,29,29,252366,1562214888,7.840400219,29,29,3771203688
"('482',)",35.0082016,1,0,1027.120622,29,29,5,3.50082016,29,29,3774706964,3774706966,3771203708,44.36829,-124.9528,0,33.94451467,29,29,internal_timestamp,136.7299957,29,29,253986,1562214908,7.689499855,29,29,3771203708
"('483',)",34.96730042,1,0,1027.156798,29,29,5,3.496730042,29,29,3774706964,3774706966,3771203728,44.36829,-124.9528,0,33.94897221,29,29,internal_timestamp,142.1699982,29,29,256459,1562214928,7.637000084,29,29,3771203728
"('484',)",34.91859818,1,0,1027.190503,29,29,5,3.491859818,29,29,3774706964,3774706966,3771203748,44.36829,-124.9528,0,33.94980411,29,29,internal_timestamp,147.5399933,29,29,254507,1562214948,7.579599857,29,29,3771203748
"('485',)",34.83409882,1,0,1027.230977,29,29,5,3.483409882,29,29,3774706964,3774706966,3771203768,44.36829,-124.9528,0,33.95139784,29,29,internal_timestamp,152.9799957,29,29,254831,1562214968,7.481699944,29,29,3771203768
"('486',)",34.76490021,1,0,1027.275028,29,29,5,3.476490021,29,29,3774706964,3774706966,3771203788,44.36829,-124.9528,0,33.95964962,29,29,internal_timestamp,158.3999939,29,29,255741,1562214988,7.393899918,29,29,3771203788
"('487',)",34.74039841,1,0,1027.307692,29,29,5,3.474039841,29,29,3774706964,3774706966,3771203808,44.36829,-124.9528,0,33.96354632,29,29,internal_timestamp,163.7899933,29,29,264281,1562215008,7.360099792,29,29,3771203808
"('488',)",34.70510101,1,0,1027.342027,29,29,5,3.470510101,29,29,3774706964,3774706966,3771203828,44.36829,-124.9528,0,33.96714586,29,29,internal_timestamp,169.2299957,29,29,254733,1562215028,7.314599991,29,29,3771203828
"('489',)",34.68470001,1,0,1027.371225,29,29,5,3.468470001,29,29,3774706964,3774706966,3771203848,44.36829,-124.9528,0,33.96804053,29,29,internal_timestamp,174.6199951,29,29,257613,1562215048,7.288400173,29,29,3771203848
"('490',)",34.6692009,1,0,1027.401166,29,29,5,3.46692009,29,29,3774706964,3774706966,3771203868,44.36829,-124.9528,0,33.97021205,29,29,internal_timestamp,180.0800018,29,29,270869,1562215068,7.266300201,29,29,3771203868
"('491',)",34.63840103,1,0,1027.43416,29,29,5,3.463840103,29,29,3774706964,3774706966,3771203888,44.36829,-124.9528,0,33.97319929,29,29,internal_timestamp,185.5099945,29,29,263993,1562215088,7.226399899,29,29,3771203888
"('492',)",34.63339996,1,0,1027.459569,29,29,5,3.463339996,29,29,3774706964,3774706966,3771203908,44.36829,-124.9528,0,33.97259943,29,29,internal_timestamp,190.9100037,29,29,265099,1562215108,7.218800068,29,29,3771203908
"('493',)",34.62549973,1,0,1027.487236,29,29,5,3.462549973,29,29,3774706964,3774706966,3771203928,44.36829,-124.9528,0,33.97373012,29,29,internal_timestamp,196.3500061,29,29,265735,1562215128,7.206200123,29,29,3771203928
"('494',)",34.61149979,1,0,1027.516558,29,29,5,3.461149979,29,29,3774706964,3774706966,3771203948,44.36829,-124.9528,0,33.97589919,29,29,internal_timestamp,201.7299957,29,29,266706,1562215148,7.185800076,29,29,3771203948
